ticker    ,sector                ,region                     ,payout_score,fcf_coverage_score,div_growth_score,balance_sheet_score,dividend_sustainability_score,sustainability_grade
9513      ,Utilities             ,Asia / Pacific             ,0           ,25                ,5               ,10                 ,40                           ,F
631       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
MLTM      ,Information Technology,Africa / Middle East       ,0           ,0                 ,0               ,10                 ,10                           ,F
2313      ,Information Technology,Asia / Pacific             ,25          ,15                ,15              ,25                 ,80                           ,B
7003      ,Industrials           ,Asia / Pacific             ,0           ,25                ,15              ,20                 ,60                           ,D
688114    ,Health Care           ,Asia / Pacific             ,25          ,0                 ,5               ,25                 ,55                           ,D
601126    ,Industrials           ,Asia / Pacific             ,0           ,20                ,15              ,25                 ,60                           ,D
002484    ,Industrials           ,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
603236    ,Information Technology,Asia / Pacific             ,0           ,0                 ,5               ,20                 ,25                           ,F
METROBRAND,Consumer Discretionary,Asia / Pacific             ,25          ,5                 ,5               ,20                 ,55                           ,D
956       ,Energy                ,Asia / Pacific             ,0           ,0                 ,5               ,10                 ,15                           ,F
603816    ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
688005    ,Industrials           ,Asia / Pacific             ,25          ,25                ,0               ,20                 ,70                           ,C
603899    ,Industrials           ,Asia / Pacific             ,0           ,20                ,15              ,25                 ,60                           ,D
1910      ,Consumer Discretionary,Europe                     ,25          ,25                ,5               ,10                 ,65                           ,C
4816      ,Communication Services,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
881       ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,5               ,20                 ,50                           ,D
9910      ,Consumer Discretionary,Asia / Pacific             ,25          ,15                ,5               ,25                 ,70                           ,C
6781      ,Industrials           ,Asia / Pacific             ,25          ,25                ,15              ,25                 ,90                           ,B
4182      ,Materials             ,Asia / Pacific             ,0           ,0                 ,15              ,25                 ,40                           ,F
2002      ,Consumer Staples      ,Asia / Pacific             ,0           ,5                 ,15              ,25                 ,45                           ,D
CDA       ,Information Technology,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
9527      ,Health Care           ,Africa / Middle East       ,0           ,5                 ,15              ,25                 ,45                           ,D
6473      ,Consumer Discretionary,Asia / Pacific             ,0           ,15                ,15              ,25                 ,55                           ,D
KPITTECH  ,Information Technology,Asia / Pacific             ,25          ,25                ,15              ,25                 ,90                           ,B
ASTERDM   ,Health Care           ,Asia / Pacific             ,25          ,5                 ,5               ,20                 ,55                           ,D
DWY       ,Information Technology,Africa / Middle East       ,0           ,0                 ,15              ,25                 ,40                           ,F
DOW       ,Industrials           ,Asia / Pacific             ,0           ,25                ,15              ,20                 ,60                           ,D
300638    ,Information Technology,Asia / Pacific             ,0           ,15                ,5               ,25                 ,45                           ,D
APOLLOTYRE,Consumer Discretionary,Asia / Pacific             ,25          ,25                ,15              ,25                 ,90                           ,B
512       ,Health Care           ,Asia / Pacific             ,0           ,15                ,5               ,25                 ,45                           ,D
300660    ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002262    ,Health Care           ,Asia / Pacific             ,0           ,15                ,5               ,25                 ,45                           ,D
KMPUR     ,Materials             ,Africa / Middle East       ,25          ,0                 ,0               ,10                 ,35                           ,F
INDF      ,Consumer Staples      ,Asia / Pacific             ,25          ,25                ,15              ,20                 ,85                           ,B
600583    ,Energy                ,Asia / Pacific             ,0           ,20                ,15              ,25                 ,60                           ,D
600754    ,Consumer Discretionary,Asia / Pacific             ,0           ,20                ,5               ,10                 ,35                           ,F
5947      ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
JFC       ,Consumer Discretionary,Asia / Pacific             ,25          ,0                 ,15              ,10                 ,50                           ,D
3086      ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,5               ,20                 ,50                           ,D
301606    ,Information Technology,Asia / Pacific             ,0           ,5                 ,15              ,25                 ,45                           ,D
338       ,Materials             ,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
5938      ,Industrials           ,Asia / Pacific             ,0           ,25                ,5               ,10                 ,40                           ,F
1959      ,Industrials           ,Asia / Pacific             ,0           ,5                 ,15              ,25                 ,45                           ,D
688627    ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
300666    ,Information Technology,Asia / Pacific             ,0           ,0                 ,5               ,20                 ,25                           ,F
688208    ,Consumer Discretionary,Asia / Pacific             ,0           ,5                 ,5               ,25                 ,35                           ,F
500086    ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,0               ,25                 ,50                           ,D
688561    ,Information Technology,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
9985      ,Consumer Staples      ,Asia / Pacific             ,0           ,5                 ,15              ,25                 ,45                           ,D
TBIG      ,Communication Services,Asia / Pacific             ,25          ,25                ,5               ,0                  ,55                           ,D
688772    ,Industrials           ,Asia / Pacific             ,0           ,0                 ,5               ,20                 ,25                           ,F
5076      ,Industrials           ,Asia / Pacific             ,0           ,20                ,15              ,20                 ,55                           ,D
600582    ,Industrials           ,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
CRC       ,Consumer Discretionary,Asia / Pacific             ,25          ,25                ,5               ,10                 ,65                           ,C
SIME      ,Industrials           ,Asia / Pacific             ,25          ,25                ,15              ,25                 ,90                           ,B
600299    ,Materials             ,Asia / Pacific             ,0           ,0                 ,15              ,25                 ,40                           ,F
7564      ,Consumer Discretionary,Asia / Pacific             ,0           ,20                ,0               ,25                 ,45                           ,D
300870    ,Industrials           ,Asia / Pacific             ,0           ,25                ,5               ,20                 ,50                           ,D
1951      ,Industrials           ,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
8464      ,Consumer Discretionary,Asia / Pacific             ,25          ,15                ,5               ,25                 ,70                           ,C
002739    ,Communication Services,Asia / Pacific             ,0           ,25                ,5               ,10                 ,40                           ,F
4812      ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
000709    ,Materials             ,Asia / Pacific             ,0           ,0                 ,5               ,0                  ,5                            ,F
1060      ,Communication Services,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603127    ,Health Care           ,Asia / Pacific             ,25          ,25                ,15              ,25                 ,90                           ,B
A058470   ,Information Technology,Asia / Pacific             ,0           ,15                ,15              ,25                 ,55                           ,D
603358    ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,15              ,25                 ,40                           ,F
688475    ,Information Technology,Asia / Pacific             ,0           ,20                ,15              ,25                 ,60                           ,D
1721      ,Industrials           ,Asia / Pacific             ,0           ,0                 ,15              ,25                 ,40                           ,F
500109    ,Energy                ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
V03       ,Information Technology,Asia / Pacific             ,25          ,20                ,15              ,25                 ,85                           ,B
000528    ,Industrials           ,Asia / Pacific             ,0           ,5                 ,5               ,20                 ,30                           ,F
1070      ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
4626      ,Materials             ,Asia / Pacific             ,0           ,20                ,15              ,20                 ,55                           ,D
600057    ,Industrials           ,Asia / Pacific             ,0           ,25                ,5               ,20                 ,50                           ,D
600170    ,Industrials           ,Asia / Pacific             ,0           ,25                ,5               ,10                 ,40                           ,F
600312    ,Industrials           ,Asia / Pacific             ,25          ,25                ,15              ,25                 ,90                           ,B
600012    ,Industrials           ,Asia / Pacific             ,25          ,0                 ,5               ,20                 ,50                           ,D
002544    ,Information Technology,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
5344      ,Information Technology,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
532504    ,Materials             ,Asia / Pacific             ,25          ,5                 ,15              ,20                 ,65                           ,C
SONACOMS  ,Consumer Discretionary,Asia / Pacific             ,25          ,5                 ,15              ,25                 ,70                           ,C
ANN       ,Health Care           ,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
8056      ,Information Technology,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
6805      ,Information Technology,Asia / Pacific             ,25          ,15                ,15              ,25                 ,80                           ,B
4536      ,Health Care           ,Asia / Pacific             ,0           ,25                ,5               ,25                 ,55                           ,D
INCO      ,Materials             ,Asia / Pacific             ,25          ,0                 ,15              ,25                 ,65                           ,C
GUJGASLTD ,Utilities             ,Asia / Pacific             ,25          ,25                ,15              ,25                 ,90                           ,B
600323    ,Utilities             ,Asia / Pacific             ,0           ,25                ,5               ,10                 ,40                           ,F
2276      ,Health Care           ,Asia / Pacific             ,0           ,15                ,15              ,25                 ,55                           ,D
600435    ,Industrials           ,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
605358    ,Information Technology,Asia / Pacific             ,0           ,0                 ,5               ,20                 ,25                           ,F
000429    ,Industrials           ,Asia / Pacific             ,25          ,15                ,5               ,20                 ,65                           ,C
000967    ,Industrials           ,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
300672    ,Information Technology,Asia / Pacific             ,0           ,0                 ,5               ,20                 ,25                           ,F
1476      ,Consumer Discretionary,Asia / Pacific             ,25          ,15                ,5               ,25                 ,70                           ,C
A062040   ,Industrials           ,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
6515      ,Information Technology,Asia / Pacific             ,25          ,25                ,15              ,25                 ,90                           ,B
VNT       ,Industrials           ,Asia / Pacific             ,0           ,20                ,15              ,10                 ,45                           ,D
001221    ,Industrials           ,Asia / Pacific             ,0           ,25                ,0               ,25                 ,50                           ,D
600166    ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
4088      ,Materials             ,Asia / Pacific             ,0           ,5                 ,5               ,20                 ,30                           ,F
9001      ,Industrials           ,Asia / Pacific             ,0           ,0                 ,15              ,10                 ,25                           ,F
300260    ,Industrials           ,Asia / Pacific             ,0           ,0                 ,5               ,20                 ,25                           ,F
517174    ,Information Technology,Asia / Pacific             ,0           ,25                ,0               ,25                 ,50                           ,D
551       ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
605589    ,Materials             ,Asia / Pacific             ,0           ,0                 ,15              ,25                 ,40                           ,F
603290    ,Information Technology,Asia / Pacific             ,25          ,0                 ,5               ,25                 ,55                           ,D
6460      ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,15              ,25                 ,40                           ,F
AADI      ,Energy                ,Asia / Pacific             ,25          ,0                 ,0               ,25                 ,50                           ,D
002545    ,Materials             ,Asia / Pacific             ,0           ,20                ,15              ,25                 ,60                           ,D
600098    ,Energy                ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
3330      ,Materials             ,Asia / Pacific             ,0           ,25                ,0               ,20                 ,45                           ,D
KLBF      ,Health Care           ,Asia / Pacific             ,25          ,20                ,15              ,25                 ,85                           ,B
RNSS      ,Industrials           ,Africa / Middle East       ,0           ,20                ,5               ,20                 ,45                           ,D
002025    ,Industrials           ,Asia / Pacific             ,0           ,0                 ,15              ,25                 ,40                           ,F
142       ,Consumer Staples      ,Asia / Pacific             ,0           ,25                ,15              ,10                 ,50                           ,D
5991      ,Consumer Discretionary,Asia / Pacific             ,0           ,15                ,5               ,25                 ,45                           ,D
EBO       ,Health Care           ,Asia / Pacific             ,0           ,25                ,15              ,20                 ,60                           ,D
601000    ,Industrials           ,Asia / Pacific             ,0           ,5                 ,5               ,25                 ,35                           ,F
300012    ,Industrials           ,Asia / Pacific             ,25          ,25                ,15              ,25                 ,90                           ,B
300100    ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
300002    ,Information Technology,Asia / Pacific             ,0           ,25                ,5               ,25                 ,55                           ,D
9364      ,Industrials           ,Asia / Pacific             ,0           ,15                ,15              ,25                 ,55                           ,D
347       ,Materials             ,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
002568    ,Consumer Staples      ,Asia / Pacific             ,0           ,15                ,15              ,25                 ,55                           ,D
301301    ,Health Care           ,Asia / Pacific             ,0           ,25                ,5               ,25                 ,55                           ,D
301275    ,Information Technology,Asia / Pacific             ,0           ,20                ,15              ,25                 ,60                           ,D
GPSC      ,Utilities             ,Asia / Pacific             ,25          ,25                ,15              ,10                 ,75                           ,C
600535    ,Health Care           ,Asia / Pacific             ,0           ,15                ,15              ,25                 ,55                           ,D
9989      ,Consumer Staples      ,Asia / Pacific             ,0           ,5                 ,15              ,25                 ,45                           ,D
MTEL      ,Communication Services,Asia / Pacific             ,25          ,20                ,5               ,20                 ,70                           ,C
300383    ,Information Technology,Asia / Pacific             ,25          ,0                 ,5               ,25                 ,55                           ,D
506943    ,Health Care           ,Asia / Pacific             ,25          ,25                ,15              ,25                 ,90                           ,B
IKS       ,Health Care           ,Asia / Pacific             ,25          ,0                 ,0               ,25                 ,50                           ,D
6417      ,Consumer Discretionary,Asia / Pacific             ,0           ,20                ,5               ,25                 ,50                           ,D
3436      ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
7282      ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
603171    ,Information Technology,Asia / Pacific             ,0           ,0                 ,15              ,25                 ,40                           ,F
600004    ,Industrials           ,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
001301    ,Industrials           ,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
6753      ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,0               ,0                  ,0                            ,
GOAU4     ,Materials             ,Latin America and Caribbean,0           ,0                 ,5               ,25                 ,30                           ,F
6302      ,Industrials           ,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
002149    ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002895    ,Materials             ,Asia / Pacific             ,0           ,0                 ,15              ,20                 ,35                           ,F
A009830   ,Materials             ,Asia / Pacific             ,25          ,0                 ,5               ,10                 ,40                           ,F
000050    ,Information Technology,Asia / Pacific             ,0           ,25                ,5               ,10                 ,40                           ,F
7211      ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
6055      ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,15              ,20                 ,60                           ,D
ZFCVINDIA ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,0               ,25                 ,50                           ,D
3702      ,Information Technology,Asia / Pacific             ,25          ,0                 ,15              ,10                 ,50                           ,D
1164      ,Energy                ,Asia / Pacific             ,0           ,0                 ,15              ,20                 ,35                           ,F
002270    ,Industrials           ,Asia / Pacific             ,25          ,15                ,15              ,25                 ,80                           ,B
371       ,Utilities             ,Asia / Pacific             ,0           ,20                ,5               ,10                 ,35                           ,F
A028050   ,Industrials           ,Asia / Pacific             ,25          ,25                ,15              ,25                 ,90                           ,B
JGS       ,Industrials           ,Asia / Pacific             ,25          ,25                ,5               ,20                 ,75                           ,C
300888    ,Health Care           ,Asia / Pacific             ,0           ,20                ,15              ,25                 ,60                           ,D
600008    ,Utilities             ,Asia / Pacific             ,0           ,0                 ,0               ,10                 ,10                           ,F
601001    ,Energy                ,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
7951      ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,5               ,25                 ,55                           ,D
6965      ,Information Technology,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
1415      ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
688048    ,Information Technology,Asia / Pacific             ,0           ,0                 ,15              ,25                 ,40                           ,F
GLAND     ,Health Care           ,Asia / Pacific             ,25          ,15                ,15              ,25                 ,80                           ,B
002984    ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
ADRO      ,Energy                ,Asia / Pacific             ,25          ,0                 ,5               ,25                 ,55                           ,D
3774      ,Communication Services,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
DEXP3     ,Materials             ,Latin America and Caribbean,25          ,5                 ,15              ,25                 ,70                           ,C
MARI      ,Energy                ,Asia / Pacific             ,25          ,0                 ,15              ,25                 ,65                           ,C
301205    ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
603881    ,Information Technology,Asia / Pacific             ,0           ,25                ,5               ,10                 ,40                           ,F
3405      ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
A214450   ,Health Care           ,Asia / Pacific             ,25          ,0                 ,15              ,25                 ,65                           ,C
688536    ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
688195    ,Information Technology,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
2460      ,Consumer Staples      ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
S59       ,Industrials           ,Asia / Pacific             ,0           ,20                ,15              ,25                 ,60                           ,D
600511    ,Health Care           ,Asia / Pacific             ,0           ,5                 ,15              ,25                 ,45                           ,D
2347      ,Information Technology,Asia / Pacific             ,25          ,25                ,5               ,10                 ,65                           ,C
9969      ,Health Care           ,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
OV8       ,Consumer Staples      ,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
9008      ,Industrials           ,Asia / Pacific             ,0           ,0                 ,15              ,10                 ,25                           ,F
8233      ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,15              ,20                 ,60                           ,D
300144    ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,5               ,25                 ,55                           ,D
600516    ,Industrials           ,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
688146    ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
002266    ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
601158    ,Utilities             ,Asia / Pacific             ,0           ,25                ,0               ,20                 ,45                           ,D
BSR       ,Energy                ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
5711      ,Materials             ,Asia / Pacific             ,0           ,25                ,5               ,20                 ,50                           ,D
A001440   ,Industrials           ,Asia / Pacific             ,25          ,0                 ,0               ,25                 ,50                           ,D
300446    ,Materials             ,Asia / Pacific             ,0           ,15                ,0               ,25                 ,40                           ,F
688301    ,Health Care           ,Asia / Pacific             ,0           ,0                 ,15              ,20                 ,35                           ,F
6471      ,Industrials           ,Asia / Pacific             ,0           ,25                ,5               ,25                 ,55                           ,D
A022100   ,Information Technology,Asia / Pacific             ,0           ,0                 ,15              ,25                 ,40                           ,F
2105      ,Consumer Discretionary,Asia / Pacific             ,25          ,15                ,5               ,25                 ,70                           ,C
000598    ,Utilities             ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
601966    ,Consumer Discretionary,Asia / Pacific             ,0           ,0                 ,5               ,20                 ,25                           ,F
000603    ,Materials             ,Asia / Pacific             ,0           ,0                 ,5               ,20                 ,25                           ,F
FFC       ,Materials             ,Asia / Pacific             ,0           ,5                 ,0               ,25                 ,30                           ,F
2409      ,Information Technology,Asia / Pacific             ,25          ,0                 ,5               ,20                 ,50                           ,D
600380    ,Health Care           ,Asia / Pacific             ,0           ,25                ,5               ,25                 ,55                           ,D
IGL       ,Utilities             ,Asia / Pacific             ,25          ,15                ,5               ,25                 ,70                           ,C
002171    ,Materials             ,Asia / Pacific             ,0           ,0                 ,5               ,20                 ,25                           ,F
POT       ,Industrials           ,Asia / Pacific             ,0           ,15                ,15              ,25                 ,55                           ,D
002405    ,Information Technology,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
603565    ,Industrials           ,Asia / Pacific             ,0           ,5                 ,5               ,20                 ,30                           ,F
EMCURE    ,Health Care           ,Asia / Pacific             ,25          ,25                ,15              ,25                 ,90                           ,B
688698    ,Industrials           ,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
5536      ,Industrials           ,Asia / Pacific             ,25          ,20                ,0               ,25                 ,70                           ,C
PTTGC     ,Materials             ,Asia / Pacific             ,25          ,25                ,15              ,20                 ,85                           ,B
300726    ,Information Technology,Asia / Pacific             ,0           ,15                ,5               ,25                 ,45                           ,D
000791    ,Utilities             ,Asia / Pacific             ,0           ,15                ,5               ,10                 ,30                           ,F
2871      ,Consumer Staples      ,Asia / Pacific             ,0           ,25                ,5               ,25                 ,55                           ,D
688363    ,Consumer Staples      ,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
600320    ,Industrials           ,Asia / Pacific             ,0           ,25                ,5               ,10                 ,40                           ,F
9468      ,Communication Services,Asia / Pacific             ,0           ,20                ,15              ,25                 ,60                           ,D
002410    ,Information Technology,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
3933      ,Health Care           ,Asia / Pacific             ,0           ,5                 ,15              ,25                 ,45                           ,D
603698    ,Energy                ,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
301061    ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,5               ,25                 ,55                           ,D
002428    ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,20                 ,20                           ,F
603185    ,Information Technology,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
000723    ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
5214      ,Information Technology,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
TATATECH  ,Information Technology,Asia / Pacific             ,25          ,5                 ,15              ,25                 ,70                           ,C
300811    ,Information Technology,Asia / Pacific             ,0           ,0                 ,15              ,25                 ,40                           ,F
002747    ,Industrials           ,Asia / Pacific             ,25          ,25                ,5               ,0                  ,55                           ,D
HVN       ,Industrials           ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
600933    ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
600388    ,Industrials           ,Asia / Pacific             ,0           ,15                ,15              ,20                 ,50                           ,D
1066      ,Health Care           ,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
002461    ,Consumer Staples      ,Asia / Pacific             ,0           ,5                 ,15              ,25                 ,45                           ,D
002299    ,Consumer Staples      ,Asia / Pacific             ,0           ,25                ,5               ,20                 ,50                           ,D
1963      ,Industrials           ,Asia / Pacific             ,0           ,0                 ,5               ,25                 ,30                           ,F
002044    ,Health Care           ,Asia / Pacific             ,0           ,25                ,5               ,20                 ,50                           ,D
002245    ,Industrials           ,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
548       ,Industrials           ,Asia / Pacific             ,0           ,5                 ,5               ,10                 ,20                           ,F
688409    ,Information Technology,Asia / Pacific             ,0           ,0                 ,15              ,25                 ,40                           ,F
7240      ,Consumer Discretionary,Asia / Pacific             ,0           ,20                ,15              ,25                 ,60                           ,D
000875    ,Utilities             ,Asia / Pacific             ,0           ,0                 ,0               ,0                  ,0                            ,
2371      ,Communication Services,Asia / Pacific             ,0           ,20                ,5               ,25                 ,50                           ,D
601702    ,Materials             ,Asia / Pacific             ,0           ,0                 ,15              ,25                 ,40                           ,F
600820    ,Industrials           ,Asia / Pacific             ,0           ,5                 ,0               ,20                 ,25                           ,F
300679    ,Information Technology,Asia / Pacific             ,0           ,5                 ,15              ,25                 ,45                           ,D
4912      ,Consumer Staples      ,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
603929    ,Industrials           ,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
ORBIA     ,Materials             ,Latin America and Caribbean,25          ,25                ,5               ,10                 ,65                           ,C
A051900   ,Consumer Staples      ,Asia / Pacific             ,25          ,0                 ,5               ,25                 ,55                           ,D
A036570   ,Communication Services,Asia / Pacific             ,25          ,0                 ,15              ,25                 ,65                           ,C
4006      ,Consumer Staples      ,Africa / Middle East       ,0           ,0                 ,0               ,10                 ,10                           ,F
CJLU      ,Communication Services,Asia / Pacific             ,25          ,5                 ,15              ,25                 ,70                           ,C
MYOR      ,Consumer Staples      ,Asia / Pacific             ,25          ,5                 ,15              ,25                 ,70                           ,C
TAQA      ,Utilities             ,Africa / Middle East       ,0           ,25                ,0               ,20                 ,45                           ,D
3324      ,Information Technology,Asia / Pacific             ,25          ,0                 ,15              ,25                 ,65                           ,C
KPJ       ,Health Care           ,Asia / Pacific             ,25          ,25                ,15              ,10                 ,75                           ,C
BRG       ,Consumer Discretionary,Asia / Pacific             ,0           ,25                ,15              ,25                 ,65                           ,C
603067    ,Materials             ,Asia / Pacific             ,0           ,0                 ,0               ,25                 ,25                           ,F
2222      ,Energy                ,Africa / Middle East       ,25          ,5                 ,5               ,25                 ,60                           ,D
GMEXICOB  ,Materials             ,Latin America and Caribbean,25          ,25                ,15              ,25                 ,90                           ,B
ADNOCGAS  ,Energy                ,Africa / Middle East       ,25          ,5                 ,15              ,25                 ,70                           ,C
1211      ,Materials             ,Africa / Middle East       ,25          ,0                 ,0               ,20                 ,45                           ,D
AMXB      ,Communication Services,Latin America and Caribbean,25          ,25                ,15              ,10                 ,75                           ,C
7010      ,Communication Services,Africa / Middle East       ,25          ,5                 ,5               ,25                 ,60                           ,D
VALE3     ,Materials             ,Latin America and Caribbean,25          ,5                 ,15              ,20                 ,65                           ,C
WALMEX    ,Consumer Staples      ,Latin America and Caribbean,25          ,25                ,15              ,25                 ,90                           ,B
NPN       ,Consumer Discretionary,Africa / Middle East       ,0           ,25                ,5               ,25                 ,55                           ,D
EAND      ,Communication Services,Africa / Middle East       ,25          ,25                ,5               ,10                 ,65                           ,C
2010      ,Materials             ,Africa / Middle East       ,25          ,5                 ,15              ,25                 ,70                           ,C
ABEV3     ,Consumer Staples      ,Latin America and Caribbean,25          ,15                ,5               ,25                 ,70                           ,C
GFI       ,Materials             ,Africa / Middle East       ,0           ,25                ,15              ,20                 ,60                           ,D
DEWA      ,Utilities             ,Africa / Middle East       ,25          ,20                ,15              ,25                 ,85                           ,B
2082      ,Utilities             ,Africa / Middle East       ,25          ,0                 ,0               ,10                 ,35                           ,F
WEGE3     ,Industrials           ,Latin America and Caribbean,25          ,15                ,5               ,25                 ,70                           ,C
NEOE3     ,Utilities             ,Latin America and Caribbean,25          ,25                ,5               ,10                 ,65                           ,C
