ticker    ,sector                ,region                     ,rating_score,upside_score,consensus_strength_score,conviction_score  ,pt_momentum_score ,analyst_consensus_score,consensus_grade
ALHEX     ,Consumer Discretionary,Europe                     ,50.0        ,50.0        ,74.57627118644068       ,100.0             ,50.0              ,62.4                   ,C
HLT       ,Consumer Discretionary,United States and Canada   ,50.0        ,50.0        ,64.40677966101694       ,46.15384615384615 ,50.07754123784013 ,52.3                   ,C
TEL       ,Information Technology,Europe                     ,50.0        ,50.0        ,57.81818181818182       ,66.66666666666666 ,50.000541495101125,54.1                   ,C
ALLDL     ,Consumer Discretionary,Europe                     ,50.0        ,50.0        ,0.0                     ,0.0               ,50.7089552238806  ,32.6                   ,F
STX       ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,0.0                     ,68.0              ,50.111345967200435,42.7                   ,D
CNQ       ,Energy                ,United States and Canada   ,50.0        ,50.0        ,63.46153846153847       ,56.52173913043478 ,49.95703477443609 ,53.7                   ,C
U         ,Information Technology,United States and Canada   ,50.0        ,50.0        ,22.0                    ,57.69230769230769 ,50.05636981011593 ,45.6                   ,D
SLB       ,Energy                ,United States and Canada   ,50.0        ,50.0        ,57.74999999999999       ,90.0              ,50.116401257932864,57.6                   ,C
JCI       ,Industrials           ,Europe                     ,50.0        ,50.0        ,79.25925925925927       ,57.14285714285714 ,50.02845699351484 ,56.9                   ,C
COR       ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,68.75                   ,70.58823529411765 ,50.02376036806636 ,56.8                   ,C
CL        ,Consumer Staples      ,United States and Canada   ,50.0        ,50.0        ,82.95454545454545       ,66.66666666666666 ,50.0211241765613  ,59.1                   ,C
CSX       ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,62.5                    ,73.07692307692307 ,50.018436233141216,56.0                   ,C
PWR       ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,47.878787878787875      ,59.99999999999999 ,50.00234899722986 ,51.1                   ,C
TSTL      ,Health Care           ,Europe                     ,50.0        ,50.0        ,65.4427645788337        ,80.0              ,50.0              ,57.6                   ,C
NET       ,Information Technology,United States and Canada   ,50.0        ,50.0        ,21.6374269005848        ,48.57142857142857 ,49.95534912506622 ,44.1                   ,D
VRT       ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,58.5                    ,88.0              ,50.016424263508405,57.4                   ,C
WYNN      ,Consumer Discretionary,United States and Canada   ,50.0        ,50.0        ,68.8135593220339        ,94.73684210526315 ,50.025222345699106,60.5                   ,C
MSI       ,Information Technology,United States and Canada   ,50.0        ,50.0        ,82.28855721393035       ,92.85714285714286 ,49.97113047001621 ,62.9                   ,C
RSG       ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,67.46987951807229       ,57.69230769230769 ,49.98439574898786 ,54.6                   ,C
NSC       ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,72.78688524590164       ,21.73913043478261 ,50.018777824555215,50.3                   ,C
LHX       ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,66.66666666666667       ,66.66666666666667 ,50.094176391382405,55.8                   ,C
TEM       ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,65.88235294117646       ,50.0              ,49.90428444693366 ,53.2                   ,C
CP        ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,74.79674796747967       ,83.33333333333334 ,49.99181669394435 ,60.0                   ,C
PCAR      ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,56.36363636363637       ,33.33333333333333 ,50.112344322243175,48.8                   ,D
BORG      ,Consumer Discretionary,Europe                     ,50.0        ,50.0        ,81.67330677290836       ,100.0             ,50.0              ,63.8                   ,C
ROST      ,Consumer Discretionary,United States and Canada   ,50.0        ,50.0        ,58.37563451776649       ,66.66666666666666 ,50.12643270498408 ,54.2                   ,C
AEP       ,Utilities             ,United States and Canada   ,50.0        ,50.0        ,75.1937984496124        ,34.78260869565217 ,49.99051781098668 ,52.8                   ,C
BV        ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,10.0                    ,50.0              ,50.017299260071255,42.0                   ,D
KMI       ,Energy                ,United States and Canada   ,50.0        ,50.0        ,58.064516129032256      ,57.14285714285714 ,49.99198717948718 ,52.7                   ,C
NXPI      ,Information Technology,Europe                     ,50.0        ,50.0        ,56.83018867924529       ,84.84848484848484 ,50.012318638527   ,56.6                   ,C
BIOV      ,Health Care           ,Europe                     ,50.0        ,50.0        ,51.53473344103393       ,100.0             ,50.06272727272727 ,57.8                   ,C
CNR       ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,64.51612903225806       ,53.33333333333333 ,50.00161655350792 ,53.4                   ,C
URI       ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,10.243902439024382      ,65.21739130434783 ,50.00954082256078 ,44.3                   ,D
BTLS      ,Materials             ,Europe                     ,50.0        ,50.0        ,94.52054794520548       ,100.0             ,50.0              ,66.4                   ,B
ET        ,Energy                ,United States and Canada   ,50.0        ,50.0        ,68.18181818181819       ,85.0              ,49.98591581975962 ,58.9                   ,C
RBLX      ,Communication Services,United States and Canada   ,50.0        ,50.0        ,20.41522491349481       ,62.857142857142854,49.910595183580824,46.0                   ,D
WPM       ,Materials             ,United States and Canada   ,50.0        ,50.0        ,72.12010588241317       ,93.75             ,50.020015910589024,61.0                   ,C
APD       ,Materials             ,United States and Canada   ,50.0        ,50.0        ,66.89655172413794       ,52.17391304347826 ,49.92454202705111 ,53.7                   ,C
SRE       ,Utilities             ,United States and Canada   ,50.0        ,50.0        ,72.27722772277227       ,64.70588235294117 ,49.99007279618557 ,56.7                   ,C
FTE       ,Consumer Discretionary,Europe                     ,50.0        ,50.0        ,85.6422735963845        ,33.33333333333333 ,50.0              ,54.6                   ,C
EOG       ,Energy                ,United States and Canada   ,50.0        ,50.0        ,65.18518518518519       ,50.0              ,49.96281299338385 ,53.0                   ,C
FTNT      ,Information Technology,United States and Canada   ,50.0        ,50.0        ,41.860465116279066      ,14.285714285714285,49.996532049924745,43.0                   ,D
OLVAS     ,Consumer Staples      ,Europe                     ,50.0        ,50.0        ,77.77777777777777       ,66.66666666666666 ,50.0              ,58.1                   ,C
AZO       ,Consumer Discretionary,United States and Canada   ,50.0        ,50.0        ,58.38150289017341       ,75.0              ,49.938154475104646,55.4                   ,C
VST       ,Utilities             ,United States and Canada   ,50.0        ,50.0        ,16.772823779193203      ,80.95238095238095 ,49.994427090128355,48.0                   ,D
KRI       ,Consumer Staples      ,Europe                     ,50.0        ,50.0        ,71.26436781609195       ,50.0              ,50.0              ,54.3                   ,C
SU        ,Energy                ,United States and Canada   ,50.0        ,50.0        ,73.33333333333333       ,52.38095238095238 ,50.018754688672175,55.0                   ,C
BDX       ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,58.273381294964025      ,35.714285714285715,50.04524040941253 ,49.5                   ,D
DELIA     ,Consumer Staples      ,Europe                     ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
ADSK      ,Information Technology,United States and Canada   ,50.0        ,50.0        ,50.666666666666664      ,81.25             ,50.00496691725874 ,54.8                   ,C
SNDK      ,Information Technology,United States and Canada   ,50.0        ,50.0        ,1.7857142857142918      ,61.9047619047619  ,50.18672951687769 ,42.2                   ,D
IDXX      ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,51.59235668789809       ,53.333333333333336,50.0              ,50.8                   ,C
TRI       ,Industrials           ,United States and Canada   ,50.0        ,50.0        ,77.64232845015898       ,81.25             ,50.02652664519154 ,60.2                   ,C
MPLX      ,Energy                ,United States and Canada   ,50.0        ,50.0        ,80.35714285714286       ,42.85714285714286 ,49.997604114115745,55.0                   ,C
JHD       ,Industrials           ,Europe                     ,50.0        ,50.0        ,100.0                   ,50.0              ,50.0              ,60.0                   ,C
F         ,Consumer Discretionary,United States and Canada   ,50.0        ,50.0        ,62.96296296296296       ,14.285714285714285,50.13321132354659 ,47.2                   ,D
PSX       ,Energy                ,United States and Canada   ,50.0        ,50.0        ,75.57755775577557       ,38.095238095238095,50.004184800803486,53.3                   ,C
RBW       ,Materials             ,Europe                     ,50.0        ,50.0        ,56.38017013787034       ,100.0             ,49.995925684485   ,58.8                   ,C
VLO       ,Energy                ,United States and Canada   ,50.0        ,50.0        ,60.0                    ,50.00000000000001 ,50.02168046989468 ,52.0                   ,C
ZTS       ,Health Care           ,United States and Canada   ,50.0        ,50.0        ,55.75780558715712       ,60.0              ,49.95633509804226 ,52.6                   ,C
SAV       ,Materials             ,Europe                     ,50.0        ,50.0        ,0.0                     ,100.0             ,49.869600651996734,47.5                   ,D
TRP       ,Energy                ,United States and Canada   ,50.0        ,50.0        ,63.75                   ,52.173913043478265,50.030592948717945,53.1                   ,C
MPC       ,Energy                ,United States and Canada   ,50.0        ,50.0        ,71.5                    ,52.63157894736842 ,49.93653434379707 ,54.7                   ,C
AGP       ,Industrials           ,Europe                     ,50.0        ,50.0        ,73.95348837209302       ,100.0             ,50.0              ,62.3                   ,C
L         ,Consumer Staples      ,United States and Canada   ,50.0        ,50.0        ,55.38461538461538       ,72.72727272727273 ,50.0              ,54.5                   ,C
MSTR      ,Information Technology,United States and Canada   ,50.0        ,50.0        ,0.0                     ,92.85714285714286 ,49.938697282512   ,46.4                   ,D
WDAY      ,Information Technology,United States and Canada   ,50.0        ,50.0        ,65.0909090909091        ,69.76744186046511 ,49.98548062376395 ,56.0                   ,C
CMG       ,Consumer Discretionary,United States and Canada   ,50.0        ,50.0        ,54.54545454545455       ,70.27027027027027 ,50.06099213094405 ,54.0                   ,C
BIDU      ,Communication Services,Asia / Pacific             ,50.0        ,50.0        ,0.0                     ,73.52941176470588 ,50.224450054069244,43.6                   ,D
