category                 ,feature                     ,count,mean                  ,median              ,std                   ,min                ,q25                  ,q75                  ,max               ,positive_pct        ,missing_pct
Leverage & Liquidity     ,interest_coverage_ratio     ,5982 ,-60.125547878621056   ,-5.525906509677251  ,1762.7951499280807    ,-60823.0           ,-16.50392227386749   ,-1.98070594864084    ,93511.0           ,12.704781009695754  ,6.79339358055469
Leverage & Liquidity     ,cash_ratio                  ,6229 ,6.751587067178218     ,0.3670640320795456  ,458.4323853653695     ,0.0                ,0.1787521334873385   ,0.806882255389718    ,36181.5           ,99.56654358645048   ,2.9448426301028356
Leverage & Liquidity     ,working_capital_ratio       ,6234 ,0.18176561092877797   ,0.14305146451948242 ,0.23038613800466878   ,-1.831264464548706 ,0.029027884732713775 ,0.3040991884355199   ,0.9999911614710848,80.6223933269169    ,2.8669367404175756
Leverage & Liquidity     ,asset_turnover              ,6234 ,0.7546495705011479    ,0.6410919956800429  ,0.5732286928307534    ,-0.080286646547212 ,0.3940657297059272   ,0.963239433479979    ,6.212147713022242 ,98.13923644529997   ,2.8669367404175756
Leverage & Liquidity     ,inventory_turnover          ,5279 ,51.690586349198625    ,4.659176029962547   ,766.8014549429554     ,-362.25            ,2.556016118203675    ,10.999986317946128   ,50760.0           ,99.58325440424322   ,17.746961670302277
Leverage & Liquidity     ,receivables_days            ,6286 ,68.52612533344492     ,54.303262783203536  ,72.17078364630213     ,-150.8993288590604 ,29.679773558799813   ,83.46388448290801    ,1126.8484500574052,97.48647788736876   ,2.0567154876908695
Leverage & Liquidity     ,working_capital_turns       ,6233 ,9.434545068390403     ,2.6343206228931426  ,617.4241837511852     ,-5761.560362173039 ,0.4645012595808543   ,6.23118875966105     ,47815.5           ,78.9186587518049    ,2.8825179183546275
Leverage & Liquidity     ,cash_to_assets_pct          ,6234 ,13.407141731043348    ,9.109409305540416   ,13.779164606424668    ,0.0                ,4.501981261091221    ,17.22625386166891    ,98.36654688010455 ,99.53480911132499   ,2.8669367404175756
Leverage & Liquidity     ,cash_change_qoq             ,6348 ,0.5112758009519559    ,0.0                 ,6.3467726332628365    ,-1.0               ,-0.20280122125331365 ,0.2874117205779717   ,294.3591836734694 ,47.90485192186515   ,1.090682455593643
Leverage & Liquidity     ,cash_vs_5y_avg              ,5649 ,1.1246078997566158    ,0.9911546040845576  ,0.8939916458156103    ,0.0                ,0.698947667804323    ,1.3375393468507304   ,17.547684266287582,96.61887059656577   ,11.981925833593019
