"Date"   ;"D0";"D1"    ;"Value"
"2021-08";"M1";"MYR100";"22.00736"
"2021-08";"M1";"NZD1"  ;"0.6451"
"2021-08";"M1";"SGD1"  ;"0.68029"
"2021-08";"M1";"THB100";"2.83436"
"2021-08";"M1";"XDR1"  ;"1.2997"
"2021-09";"M0";"EUR1"  ;"1.08595"
"2021-09";"M0";"GBP1"  ;"1.26734"
"2021-09";"M0";"DKK100";"14.60398"
"2021-09";"M0";"NOK100";"10.65417"
"2021-09";"M0";"CZK100";"4.27845"
"2021-09";"M0";"HUF100";"0.30827"
"2021-09";"M0";"PLN100";"23.77532"
"2021-09";"M0";"RUB1"  ;"0.01265"
"2021-09";"M0";"SEK100";"10.67276"
"2021-09";"M0";"TRY100";"10.7955"
"2021-09";"M0";"USD1"  ;"0.92233"
"2021-09";"M0";"CAD1"  ;"0.72861"
"2021-09";"M0";"ARS1"  ;"0.00939"
"2021-09";"M0";"BRL100";"17.52316"
"2021-09";"M0";"MXN100";"4.60592"
"2021-09";"M0";"ZAR1"  ;"0.06338"
"2021-09";"M0";"JPY100";"0.83728"
"2021-09";"M0";"AUD1"  ;"0.67549"
"2021-09";"M0";"CNY100";"14.28441"
"2021-09";"M0";"HKD100";"11.85431"
"2021-09";"M0";"KRW100";"0.07867"
"2021-09";"M0";"MYR100";"22.13273"
"2021-09";"M0";"NZD1"  ;"0.65154"
"2021-09";"M0";"SGD1"  ;"0.68449"
"2021-09";"M0";"THB100";"2.79031"
"2021-09";"M0";"XDR1"  ;"1.31085"
"2021-09";"M0";"USD3M" ;"0.9202"
"2021-09";"M0";"USD6M" ;"0.9178"
"2021-09";"M1";"EUR1"  ;"1.08444"
"2021-09";"M1";"GBP1"  ;"1.25578"
"2021-09";"M1";"DKK100";"14.58322"
"2021-09";"M1";"NOK100";"10.60618"
"2021-09";"M1";"CZK100";"4.24979"
"2021-09";"M1";"HUF100";"0.30086"
"2021-09";"M1";"PLN100";"23.40697"
"2021-09";"M1";"RUB1"  ;"0.01286"
"2021-09";"M1";"SEK100";"10.63491"
"2021-09";"M1";"TRY100";"10.51418"
"2021-09";"M1";"USD1"  ;"0.9345"
"2021-09";"M1";"CAD1"  ;"0.73464"
"2021-09";"M1";"ARS1"  ;"0.00947"
"2021-09";"M1";"BRL100";"17.25857"
"2021-09";"M1";"MXN100";"4.56268"
"2021-09";"M1";"ZAR1"  ;"0.06165"
"2021-09";"M1";"JPY100";"0.83486"
"2021-09";"M1";"AUD1"  ;"0.67312"
"2021-09";"M1";"CNY100";"14.46012"
"2021-09";"M1";"HKD100";"11.99923"
"2021-09";"M1";"KRW100";"0.07894"
"2021-09";"M1";"MYR100";"22.31162"
"2021-09";"M1";"NZD1"  ;"0.64214"
"2021-09";"M1";"SGD1"  ;"0.68678"
"2021-09";"M1";"THB100";"2.76038"
"2021-09";"M1";"XDR1"  ;"1.3175"
"2021-10";"M0";"EUR1"  ;"1.07137"
"2021-10";"M0";"GBP1"  ;"1.26398"
"2021-10";"M0";"DKK100";"14.40046"
"2021-10";"M0";"NOK100";"10.90088"
"2021-10";"M0";"CZK100";"4.2023"
"2021-10";"M0";"HUF100";"0.29682"
"2021-10";"M0";"PLN100";"23.32327"
"2021-10";"M0";"RUB1"  ;"0.01294"
"2021-10";"M0";"SEK100";"10.64842"
"2021-10";"M0";"TRY100";"10.04283"
"2021-10";"M0";"USD1"  ;"0.92356"
"2021-10";"M0";"CAD1"  ;"0.74204"
"2021-10";"M0";"ARS1"  ;"0.00931"
"2021-10";"M0";"BRL100";"16.70066"
"2021-10";"M0";"MXN100";"4.51115"
"2021-10";"M0";"ZAR1"  ;"0.06218"
"2021-10";"M0";"JPY100";"0.81663"
"2021-10";"M0";"AUD1"  ;"0.68326"
"2021-10";"M0";"CNY100";"14.38428"
"2021-10";"M0";"HKD100";"11.87079"
"2021-10";"M0";"KRW100";"0.0781"
"2021-10";"M0";"MYR100";"22.18013"
"2021-10";"M0";"NZD1"  ;"0.65092"
"2021-10";"M0";"SGD1"  ;"0.6836"
"2021-10";"M0";"THB100";"2.76053"
"2021-10";"M0";"XDR1"  ;"1.30324"
"2021-10";"M0";"USD3M" ;"0.921"
"2021-10";"M0";"USD6M" ;"0.9188"
"2021-10";"M1";"EUR1"  ;"1.06223"
"2021-10";"M1";"GBP1"  ;"1.25562"
"2021-10";"M1";"DKK100";"14.27967"
"2021-10";"M1";"NOK100";"10.88774"
"2021-10";"M1";"CZK100";"4.13537"
"2021-10";"M1";"HUF100";"0.29439"
"2021-10";"M1";"PLN100";"22.98684"
"2021-10";"M1";"RUB1"  ;"0.01293"
"2021-10";"M1";"SEK100";"10.6766"
"2021-10";"M1";"TRY100";"9.49522"
"2021-10";"M1";"USD1"  ;"0.91175"
"2021-10";"M1";"CAD1"  ;"0.73778"
"2021-10";"M1";"ARS1"  ;"0.00915"
"2021-10";"M1";"BRL100";"16.1466"
"2021-10";"M1";"MXN100";"4.45054"
"2021-10";"M1";"ZAR1"  ;"0.05967"
"2021-10";"M1";"JPY100";"0.80179"
"2021-10";"M1";"AUD1"  ;"0.68696"
"2021-10";"M1";"CNY100";"14.25188"
"2021-10";"M1";"HKD100";"11.72639"
"2021-10";"M1";"KRW100";"0.07803"
"2021-10";"M1";"MYR100";"22.00859"
"2021-10";"M1";"NZD1"  ;"0.65459"
"2021-10";"M1";"SGD1"  ;"0.67758"
"2021-10";"M1";"THB100";"2.7459"
"2021-10";"M1";"XDR1"  ;"1.2912"
"2021-11";"M0";"EUR1"  ;"1.05217"
"2021-11";"M0";"GBP1"  ;"1.24082"
"2021-11";"M0";"DKK100";"14.14731"
"2021-11";"M0";"NOK100";"10.56299"
"2021-11";"M0";"CZK100";"4.14278"
"2021-11";"M0";"HUF100";"0.28869"
"2021-11";"M0";"PLN100";"22.63431"
"2021-11";"M0";"RUB1"  ;"0.01266"
"2021-11";"M0";"SEK100";"10.47546"
"2021-11";"M0";"TRY100";"8.70018"
"2021-11";"M0";"USD1"  ;"0.92184"
"2021-11";"M0";"CAD1"  ;"0.73375"
"2021-11";"M0";"ARS1"  ;"0.00919"
"2021-11";"M0";"BRL100";"16.58544"
"2021-11";"M0";"MXN100";"4.41642"
"2021-11";"M0";"ZAR1"  ;"0.05941"
"2021-11";"M0";"JPY100";"0.80879"
"2021-11";"M0";"AUD1"  ;"0.67368"
"2021-11";"M0";"CNY100";"14.4293"
"2021-11";"M0";"HKD100";"11.8332"
"2021-11";"M0";"KRW100";"0.0779"
"2021-11";"M0";"MYR100";"22.06395"
"2021-11";"M0";"NZD1"  ;"0.64708"
"2021-11";"M0";"SGD1"  ;"0.67931"
"2021-11";"M0";"THB100";"2.78574"
"2021-11";"M0";"XDR1"  ;"1.29376"
"2021-11";"M0";"USD3M" ;"0.9191"
"2021-11";"M0";"USD6M" ;"0.9167"
"2021-11";"M1";"EUR1"  ;"1.04336"
"2021-11";"M1";"GBP1"  ;"1.22701"
"2021-11";"M1";"DKK100";"14.02958"
"2021-11";"M1";"NOK100";"10.14293"
"2021-11";"M1";"CZK100";"4.08002"
"2021-11";"M1";"HUF100";"0.28452"
"2021-11";"M1";"PLN100";"22.27627"
"2021-11";"M1";"RUB1"  ;"0.01228"
"2021-11";"M1";"SEK100";"10.15966"
"2021-11";"M1";"TRY100";"7.06618"
"2021-11";"M1";"USD1"  ;"0.91825"
"2021-11";"M1";"CAD1"  ;"0.71797"
"2021-11";"M1";"ARS1"  ;"0.0091"
"2021-11";"M1";"BRL100";"16.37714"
"2021-11";"M1";"MXN100";"4.22816"
"2021-11";"M1";"ZAR1"  ;"0.05692"
"2021-11";"M1";"JPY100";"0.81365"
"2021-11";"M1";"AUD1"  ;"0.65416"
"2021-11";"M1";"CNY100";"14.41364"
"2021-11";"M1";"HKD100";"11.77621"
"2021-11";"M1";"KRW100";"0.07732"
"2021-11";"M1";"MYR100";"21.84333"
"2021-11";"M1";"NZD1"  ;"0.62657"
"2021-11";"M1";"SGD1"  ;"0.67173"
"2021-11";"M1";"THB100";"2.7251"
"2021-11";"M1";"XDR1"  ;"1.2833"
"2021-12";"M0";"EUR1"  ;"1.04078"
"2021-12";"M0";"GBP1"  ;"1.2259"
"2021-12";"M0";"DKK100";"13.99625"
"2021-12";"M0";"NOK100";"10.26689"
"2021-12";"M0";"CZK100";"4.12174"
"2021-12";"M0";"HUF100";"0.2833"
"2021-12";"M0";"PLN100";"22.5478"
"2021-12";"M0";"RUB1"  ;"0.01248"
"2021-12";"M0";"SEK100";"10.13557"
"2021-12";"M0";"TRY100";"6.86317"
"2021-12";"M0";"USD1"  ;"0.9209"
"2021-12";"M0";"CAD1"  ;"0.71976"
"2021-12";"M0";"ARS1"  ;"0.00904"
"2021-12";"M0";"BRL100";"16.28731"
"2021-12";"M0";"MXN100";"4.40168"
"2021-12";"M0";"ZAR1"  ;"0.05802"
"2021-12";"M0";"JPY100";"0.80808"
"2021-12";"M0";"AUD1"  ;"0.65938"
"2021-12";"M0";"CNY100";"14.46188"
"2021-12";"M0";"HKD100";"11.80821"
"2021-12";"M0";"KRW100";"0.07778"
"2021-12";"M0";"MYR100";"21.87046"
"2021-12";"M0";"NZD1"  ;"0.62512"
"2021-12";"M0";"SGD1"  ;"0.67564"
"2021-12";"M0";"THB100";"2.74434"
"2021-12";"M0";"XDR1"  ;"1.28692"
"2021-12";"M0";"USD3M" ;"0.9183"
"2021-12";"M0";"USD6M" ;"0.9157"
"2021-12";"M1";"EUR1"  ;"1.03391"
"2021-12";"M1";"GBP1"  ;"1.23297"
"2021-12";"M1";"DKK100";"13.90177"
"2021-12";"M1";"NOK100";"10.36158"
"2021-12";"M1";"CZK100";"4.15835"
"2021-12";"M1";"HUF100";"0.28017"
"2021-12";"M1";"PLN100";"22.48694"
"2021-12";"M1";"RUB1"  ;"0.01218"
"2021-12";"M1";"SEK100";"10.0872"
"2021-12";"M1";"TRY100";"6.81669"
"2021-12";"M1";"USD1"  ;"0.9127"
"2021-12";"M1";"CAD1"  ;"0.71756"
"2021-12";"M1";"ARS1"  ;"0.00888"
"2021-12";"M1";"BRL100";"16.38541"
"2021-12";"M1";"MXN100";"4.46505"
"2021-12";"M1";"ZAR1"  ;"0.05738"
"2021-12";"M1";"JPY100";"0.79293"
"2021-12";"M1";"AUD1"  ;"0.66344"
"2021-12";"M1";"CNY100";"14.36305"
"2021-12";"M1";"HKD100";"11.70638"
"2021-12";"M1";"KRW100";"0.07669"
"2021-12";"M1";"MYR100";"21.91357"
"2021-12";"M1";"NZD1"  ;"0.62447"
"2021-12";"M1";"SGD1"  ;"0.67653"
"2021-12";"M1";"THB100";"2.75283"
"2021-12";"M1";"XDR1"  ;"1.2787"
"2022-01";"M0";"EUR1"  ;"1.04018"
"2022-01";"M0";"GBP1"  ;"1.24588"
"2022-01";"M0";"DKK100";"13.97931"
"2022-01";"M0";"NOK100";"10.39293"
"2022-01";"M0";"CZK100";"4.2518"
"2022-01";"M0";"HUF100";"0.29001"
"2022-01";"M0";"PLN100";"22.84826"
"2022-01";"M0";"RUB1"  ;"0.01202"
"2022-01";"M0";"SEK100";"10.05149"
"2022-01";"M0";"TRY100";"6.77205"
"2022-01";"M0";"USD1"  ;"0.91868"
"2022-01";"M0";"CAD1"  ;"0.72822"
"2022-01";"M0";"ARS1"  ;"0.00885"
"2022-01";"M0";"BRL100";"16.58074"
"2022-01";"M0";"MXN100";"4.48265"
"2022-01";"M0";"ZAR1"  ;"0.05935"
"2022-01";"M0";"JPY100";"0.79952"
"2022-01";"M0";"AUD1"  ;"0.65982"
"2022-01";"M0";"CNY100";"14.45474"
"2022-01";"M0";"HKD100";"11.78955"
"2022-01";"M0";"KRW100";"0.07682"
"2022-01";"M0";"MYR100";"21.9261"
"2022-01";"M0";"NZD1"  ;"0.61981"
"2022-01";"M0";"SGD1"  ;"0.68021"
"2022-01";"M0";"THB100";"2.76562"
"2022-01";"M0";"XDR1"  ;"1.28656"
"2022-01";"M0";"USD3M" ;"0.9162"
"2022-01";"M0";"USD6M" ;"0.9132"
"2022-01";"M1";"EUR1"  ;"1.0413"
"2022-01";"M1";"GBP1"  ;"1.25287"
"2022-01";"M1";"DKK100";"13.9908"
"2022-01";"M1";"NOK100";"10.41045"
"2022-01";"M1";"CZK100";"4.25989"
"2022-01";"M1";"HUF100";"0.29075"
"2022-01";"M1";"PLN100";"22.64685"
"2022-01";"M1";"RUB1"  ;"0.01203"
"2022-01";"M1";"SEK100";"9.94154"
"2022-01";"M1";"TRY100";"6.96924"
"2022-01";"M1";"USD1"  ;"0.93185"
"2022-01";"M1";"CAD1"  ;"0.73184"
"2022-01";"M1";"ARS1"  ;"0.00889"
"2022-01";"M1";"BRL100";"17.31741"
"2022-01";"M1";"MXN100";"4.49182"
"2022-01";"M1";"ZAR1"  ;"0.06001"
"2022-01";"M1";"JPY100";"0.80732"
"2022-01";"M1";"AUD1"  ;"0.65709"
"2022-01";"M1";"CNY100";"14.64851"
"2022-01";"M1";"HKD100";"11.94848"
"2022-01";"M1";"KRW100";"0.07704"
"2022-01";"M1";"MYR100";"22.26111"
"2022-01";"M1";"NZD1"  ;"0.61306"
"2022-01";"M1";"SGD1"  ;"0.68812"
"2022-01";"M1";"THB100";"2.79894"
"2022-01";"M1";"XDR1"  ;"1.2951"
"2022-02";"M0";"EUR1"  ;"1.04611"
"2022-02";"M0";"GBP1"  ;"1.24925"
"2022-02";"M0";"DKK100";"14.05885"
"2022-02";"M0";"NOK100";"10.39822"
"2022-02";"M0";"CZK100";"4.28312"
"2022-02";"M0";"HUF100";"0.29317"
"2022-02";"M0";"PLN100";"22.99345"
"2022-02";"M0";"RUB1"  ;"0.01183"
"2022-02";"M0";"SEK100";"9.92367"
"2022-02";"M0";"TRY100";"6.7559"
"2022-02";"M0";"USD1"  ;"0.92266"
"2022-02";"M0";"CAD1"  ;"0.7253"
"2022-02";"M0";"ARS1"  ;"0.00869"
"2022-02";"M0";"BRL100";"17.75218"
"2022-02";"M0";"MXN100";"4.50944"
"2022-02";"M0";"ZAR1"  ;"0.0606"
"2022-02";"M0";"JPY100";"0.80117"
"2022-02";"M0";"AUD1"  ;"0.66085"
"2022-02";"M0";"CNY100";"14.54277"
"2022-02";"M0";"HKD100";"11.82933"
"2022-02";"M0";"KRW100";"0.07697"
"2022-02";"M0";"MYR100";"22.03235"
"2022-02";"M0";"NZD1"  ;"0.6157"
"2022-02";"M0";"SGD1"  ;"0.68504"
"2022-02";"M0";"THB100";"2.82734"
"2022-02";"M0";"XDR1"  ;"1.29276"
"2022-02";"M0";"USD3M" ;"0.9197"
"2022-02";"M0";"USD6M" ;"0.9157"
"2022-02";"M1";"EUR1"  ;"1.03138"
"2022-02";"M1";"GBP1"  ;"1.234"
"2022-02";"M1";"DKK100";"13.86099"
"2022-02";"M1";"NOK100";"10.35917"
"2022-02";"M1";"CZK100";"4.13965"
"2022-02";"M1";"HUF100";"0.27869"
"2022-02";"M1";"PLN100";"21.98408"
"2022-02";"M1";"RUB1"  ;"0.00903"
"2022-02";"M1";"SEK100";"9.6969"
"2022-02";"M1";"TRY100";"6.67479"
"2022-02";"M1";"USD1"  ;"0.92265"
"2022-02";"M1";"CAD1"  ;"0.72257"
"2022-02";"M1";"ARS1"  ;"0.00859"
"2022-02";"M1";"BRL100";"17.90858"
"2022-02";"M1";"MXN100";"4.48404"
"2022-02";"M1";"ZAR1"  ;"0.05974"
"2022-02";"M1";"JPY100";"0.79845"
"2022-02";"M1";"AUD1"  ;"0.66435"
"2022-02";"M1";"CNY100";"14.62643"
"2022-02";"M1";"HKD100";"11.8069"
"2022-02";"M1";"KRW100";"0.07673"
"2022-02";"M1";"MYR100";"21.97152"
"2022-02";"M1";"NZD1"  ;"0.61961"
"2022-02";"M1";"SGD1"  ;"0.67912"
"2022-02";"M1";"THB100";"2.82372"
"2022-02";"M1";"XDR1"  ;"1.2811"
"2022-03";"M0";"EUR1"  ;"1.02458"
"2022-03";"M0";"GBP1"  ;"1.22444"
"2022-03";"M0";"DKK100";"13.77083"
"2022-03";"M0";"NOK100";"10.52065"
"2022-03";"M0";"CZK100";"4.10213"
"2022-03";"M0";"HUF100";"0.27214"
"2022-03";"M0";"PLN100";"21.55273"
"2022-03";"M0";"RUB1"  ;"0.00872"
"2022-03";"M0";"SEK100";"9.7168"
"2022-03";"M0";"TRY100";"6.35487"
"2022-03";"M0";"USD1"  ;"0.92967"
"2022-03";"M0";"CAD1"  ;"0.73428"
"2022-03";"M0";"ARS1"  ;"0.00851"
"2022-03";"M0";"BRL100";"18.65366"
"2022-03";"M0";"MXN100";"4.51944"
"2022-03";"M0";"ZAR1"  ;"0.06202"
"2022-03";"M0";"JPY100";"0.78397"
"2022-03";"M0";"AUD1"  ;"0.68516"
"2022-03";"M0";"CNY100";"14.65311"
"2022-03";"M0";"HKD100";"11.88409"
"2022-03";"M0";"KRW100";"0.07615"
"2022-03";"M0";"MYR100";"22.13094"
"2022-03";"M0";"NZD1"  ;"0.63815"
"2022-03";"M0";"SGD1"  ;"0.68398"
"2022-03";"M0";"THB100";"2.79513"
"2022-03";"M0";"XDR1"  ;"1.2849"
"2022-03";"M0";"USD3M" ;"0.926"
"2022-03";"M0";"USD6M" ;"0.9209"
"2022-03";"M1";"EUR1"  ;"1.02939"
"2022-03";"M1";"GBP1"  ;"1.21342"
"2022-03";"M1";"DKK100";"13.83912"
"2022-03";"M1";"NOK100";"10.62925"
"2022-03";"M1";"CZK100";"4.21048"
"2022-03";"M1";"HUF100";"0.27851"
"2022-03";"M1";"PLN100";"22.12654"
"2022-03";"M1";"RUB1"  ;"0.01137"
"2022-03";"M1";"SEK100";"9.9652"
"2022-03";"M1";"TRY100";"6.31404"
"2022-03";"M1";"USD1"  ;"0.925"
"2022-03";"M1";"CAD1"  ;"0.73861"
"2022-03";"M1";"ARS1"  ;"0.00834"
"2022-03";"M1";"BRL100";"19.38472"
"2022-03";"M1";"MXN100";"4.65479"
"2022-03";"M1";"ZAR1"  ;"0.06389"
"2022-03";"M1";"JPY100";"0.75705"
"2022-03";"M1";"AUD1"  ;"0.69158"
"2022-03";"M1";"CNY100";"14.58163"
"2022-03";"M1";"HKD100";"11.81444"
"2022-03";"M1";"KRW100";"0.07634"
"2022-03";"M1";"MYR100";"21.99501"
"2022-03";"M1";"NZD1"  ;"0.64144"
"2022-03";"M1";"SGD1"  ;"0.68316"
"2022-03";"M1";"THB100";"2.77678"
"2022-03";"M1";"XDR1"  ;"1.276"
"2022-04";"M0";"EUR1"  ;"1.02172"
"2022-04";"M0";"GBP1"  ;"1.22122"
"2022-04";"M0";"DKK100";"13.73474"
"2022-04";"M0";"NOK100";"10.61003"
"2022-04";"M0";"CZK100";"4.18104"
"2022-04";"M0";"HUF100";"0.27238"
"2022-04";"M0";"PLN100";"21.97446"
"2022-04";"M0";"RUB1"  ;"0.01191"
"2022-04";"M0";"SEK100";"9.90104"
"2022-04";"M0";"TRY100";"6.41082"
"2022-04";"M0";"USD1"  ;"0.94391"
"2022-04";"M0";"CAD1"  ;"0.74814"
"2022-04";"M0";"ARS1"  ;"0.00834"
"2022-04";"M0";"BRL100";"19.92795"
"2022-04";"M0";"MXN100";"4.7026"
"2022-04";"M0";"ZAR1"  ;"0.06282"
"2022-04";"M0";"JPY100";"0.7473"
"2022-04";"M0";"AUD1"  ;"0.69682"
"2022-04";"M0";"CNY100";"14.66993"
"2022-04";"M0";"HKD100";"12.03787"
"2022-04";"M0";"KRW100";"0.07641"
"2022-04";"M0";"MYR100";"22.09732"
"2022-04";"M0";"NZD1"  ;"0.63928"
"2022-04";"M0";"SGD1"  ;"0.69102"
"2022-04";"M0";"THB100";"2.79307"
"2022-04";"M0";"XDR1"  ;"1.2891"
"2022-04";"M0";"USD3M" ;"0.9394"
"2022-04";"M0";"USD6M" ;"0.9331"
"2022-04";"M1";"EUR1"  ;"1.02399"
"2022-04";"M1";"GBP1"  ;"1.21632"
"2022-04";"M1";"DKK100";"13.76046"
"2022-04";"M1";"NOK100";"10.42846"
"2022-04";"M1";"CZK100";"4.17221"
"2022-04";"M1";"HUF100";"0.27146"
"2022-04";"M1";"PLN100";"21.98611"
"2022-04";"M1";"RUB1"  ;"0.01362"
"2022-04";"M1";"SEK100";"9.90706"
"2022-04";"M1";"TRY100";"6.53455"
"2022-04";"M1";"USD1"  ;"0.96895"
"2022-04";"M1";"CAD1"  ;"0.76002"
"2022-04";"M1";"ARS1"  ;"0.00841"
"2022-04";"M1";"BRL100";"19.60643"
"2022-04";"M1";"MXN100";"4.75967"
"2022-04";"M1";"ZAR1"  ;"0.061"
"2022-04";"M1";"JPY100";"0.74457"
"2022-04";"M1";"AUD1"  ;"0.69236"
"2022-04";"M1";"CNY100";"14.7049"
"2022-04";"M1";"HKD100";"12.34599"
"2022-04";"M1";"KRW100";"0.07714"
"2022-04";"M1";"MYR100";"22.27625"
"2022-04";"M1";"NZD1"  ;"0.63195"
"2022-04";"M1";"SGD1"  ;"0.70193"
"2022-04";"M1";"THB100";"2.83186"
"2022-04";"M1";"XDR1"  ;"1.3046"
"2022-05";"M0";"EUR1"  ;"1.03591"
"2022-05";"M0";"GBP1"  ;"1.21942"
"2022-05";"M0";"DKK100";"13.92306"
"2022-05";"M0";"NOK100";"10.21936"
"2022-05";"M0";"CZK100";"4.18452"
"2022-05";"M0";"HUF100";"0.26978"
"2022-05";"M0";"PLN100";"22.26913"
"2022-05";"M0";"RUB1"  ;"0.01523"
"2022-05";"M0";"SEK100";"9.87572"
"2022-05";"M0";"TRY100";"6.2913"
"2022-05";"M0";"USD1"  ;"0.98024"
"2022-05";"M0";"CAD1"  ;"0.76282"
"2022-05";"M0";"ARS1"  ;"0.00834"
"2022-05";"M0";"BRL100";"19.73513"
"2022-05";"M0";"MXN100";"4.88533"
"2022-05";"M0";"ZAR1"  ;"0.06161"
"2022-05";"M0";"JPY100";"0.76041"
"2022-05";"M0";"AUD1"  ;"0.69113"
"2022-05";"M0";"CNY100";"14.63506"
"2022-05";"M0";"HKD100";"12.48849"
"2022-05";"M0";"KRW100";"0.07732"
"2022-05";"M0";"MYR100";"22.37555"
"2022-05";"M0";"NZD1"  ;"0.6274"
"2022-05";"M0";"SGD1"  ;"0.70881"
"2022-05";"M0";"THB100";"2.84735"
"2022-05";"M0";"XDR1"  ;"1.31461"
"2022-05";"M0";"USD3M" ;"0.974"
"2022-05";"M0";"USD6M" ;"0.967"
"2022-05";"M1";"EUR1"  ;"1.03112"
"2022-05";"M1";"GBP1"  ;"1.2122"
"2022-05";"M1";"DKK100";"13.86041"
"2022-05";"M1";"NOK100";"10.2099"
"2022-05";"M1";"CZK100";"4.17213"
"2022-05";"M1";"HUF100";"0.26174"
"2022-05";"M1";"PLN100";"22.5384"
"2022-05";"M1";"RUB1"  ;"0.01541"
"2022-05";"M1";"SEK100";"9.80315"
"2022-05";"M1";"TRY100";"5.85186"
"2022-05";"M1";"USD1"  ;"0.96115"
"2022-05";"M1";"CAD1"  ;"0.75848"
"2022-05";"M1";"ARS1"  ;"0.00801"
"2022-05";"M1";"BRL100";"20.22282"
"2022-05";"M1";"MXN100";"4.90971"
"2022-05";"M1";"ZAR1"  ;"0.06173"
"2022-05";"M1";"JPY100";"0.7514"
"2022-05";"M1";"AUD1"  ;"0.69092"
"2022-05";"M1";"CNY100";"14.4384"
"2022-05";"M1";"HKD100";"12.24738"
"2022-05";"M1";"KRW100";"0.0777"
"2022-05";"M1";"MYR100";"21.94056"
"2022-05";"M1";"NZD1"  ;"0.6271"
"2022-05";"M1";"SGD1"  ;"0.70167"
"2022-05";"M1";"THB100";"2.80997"
"2022-05";"M1";"XDR1"  ;"1.2948"
"2022-06";"M0";"EUR1"  ;"1.02495"
"2022-06";"M0";"GBP1"  ;"1.19485"
"2022-06";"M0";"DKK100";"13.77732"
"2022-06";"M0";"NOK100";"9.94607"
"2022-06";"M0";"CZK100";"4.14539"
"2022-06";"M0";"HUF100";"0.25822"
"2022-06";"M0";"PLN100";"22.05405"
"2022-06";"M0";"RUB1"  ;"0.01703"
"2022-06";"M0";"SEK100";"9.66685"
"2022-06";"M0";"TRY100";"5.69668"
"2022-06";"M0";"USD1"  ;"0.96962"
"2022-06";"M0";"CAD1"  ;"0.75647"
"2022-06";"M0";"ARS1"  ;"0.00791"
"2022-06";"M0";"BRL100";"19.2346"
"2022-06";"M0";"MXN100";"4.84534"
"2022-06";"M0";"ZAR1"  ;"0.06138"
"2022-06";"M0";"JPY100";"0.72381"
"2022-06";"M0";"AUD1"  ;"0.68082"
"2022-06";"M0";"CNY100";"14.47895"
"2022-06";"M0";"HKD100";"12.35462"
"2022-06";"M0";"KRW100";"0.07582"
"2022-06";"M0";"MYR100";"22.02477"
"2022-06";"M0";"NZD1"  ;"0.61565"
"2022-06";"M0";"SGD1"  ;"0.70067"
"2022-06";"M0";"THB100";"2.77386"
"2022-06";"M0";"XDR1"  ;"1.2963"
"2022-06";"M0";"USD3M" ;"0.9631"
"2022-06";"M0";"USD6M" ;"0.9558"
"2022-06";"M1";"EUR1"  ;"0.9978"
"2022-06";"M1";"GBP1"  ;"1.16046"
"2022-06";"M1";"DKK100";"13.41286"
"2022-06";"M1";"NOK100";"9.63728"
"2022-06";"M1";"CZK100";"4.03382"
"2022-06";"M1";"HUF100";"0.2515"
"2022-06";"M1";"PLN100";"21.31641"
"2022-06";"M1";"RUB1"  ;"0.01772"
"2022-06";"M1";"SEK100";"9.32108"
"2022-06";"M1";"TRY100";"5.73264"
"2022-06";"M1";"USD1"  ;"0.9557"
"2022-06";"M1";"CAD1"  ;"0.74008"
"2022-06";"M1";"ARS1"  ;"0.00764"
"2022-06";"M1";"BRL100";"18.44909"
"2022-06";"M1";"MXN100";"4.73213"
"2022-06";"M1";"ZAR1"  ;"0.05886"
"2022-06";"M1";"JPY100";"0.70156"
"2022-06";"M1";"AUD1"  ;"0.65824"
"2022-06";"M1";"CNY100";"14.27675"
"2022-06";"M1";"HKD100";"12.18213"
"2022-06";"M1";"KRW100";"0.07357"
"2022-06";"M1";"MYR100";"21.67956"
"2022-06";"M1";"NZD1"  ;"0.59554"
"2022-06";"M1";"SGD1"  ;"0.68726"
"2022-06";"M1";"THB100";"2.70928"
"2022-06";"M1";"XDR1"  ;"1.2684"
"2022-07";"M0";"EUR1"  ;"0.98765"
"2022-07";"M0";"GBP1"  ;"1.16254"
"2022-07";"M0";"DKK100";"13.2707"
"2022-07";"M0";"NOK100";"9.68793"
"2022-07";"M0";"CZK100";"4.01505"
"2022-07";"M0";"HUF100";"0.24444"
"2022-07";"M0";"PLN100";"20.69005"
"2022-07";"M0";"RUB1"  ;"0.01642"
"2022-07";"M0";"SEK100";"9.33381"
"2022-07";"M0";"TRY100";"5.54941"
"2022-07";"M0";"USD1"  ;"0.96954"
"2022-07";"M0";"CAD1"  ;"0.74919"
"2022-07";"M0";"ARS1"  ;"0.00757"
"2022-07";"M0";"BRL100";"18.04921"
"2022-07";"M0";"MXN100";"4.72285"
"2022-07";"M0";"ZAR1"  ;"0.05752"
"2022-07";"M0";"JPY100";"0.70908"
"2022-07";"M0";"AUD1"  ;"0.66437"
"2022-07";"M0";"CNY100";"14.40007"
"2022-07";"M0";"HKD100";"12.35213"
"2022-07";"M0";"KRW100";"0.07414"
"2022-07";"M0";"MYR100";"21.83229"
"2022-07";"M0";"NZD1"  ;"0.60063"
"2022-07";"M0";"SGD1"  ;"0.69464"
"2022-07";"M0";"THB100";"2.66648"
"2022-07";"M0";"XDR1"  ;"1.27828"
"2022-07";"M0";"USD3M" ;"0.9626"
"2022-07";"M0";"USD6M" ;"0.954"
"2022-07";"M1";"EUR1"  ;"0.97365"
"2022-07";"M1";"GBP1"  ;"1.15903"
"2022-07";"M1";"DKK100";"13.07897"
