ticker,name,region,country,exchange,sector,industry,last_price,pt_median,pt_spread,expected_upside_pct,upside_std,var_5_pct,prob_positive_upside,risk_reward_ratio,price_target_mc
BMY,Bristol-Myers Squibb Company,United States and Canada,US,NYSE,Health Care,Pharmaceuticals,61.25,63.0,35.0,-3.1216746187697084,11.870967773676059,-24.416821331797863,43.769999999999996,-0.2629671546823706,59.33797429600355
LBG,LBG Media plc,Europe,GB,AIM,Communication Services,Entertainment,0.8,1.4,0.44999999999999996,81.24835584966931,11.666302224702244,63.519241306851704,100.0,6.964362339048094,1.4499868467973547
GLW,Corning Incorporated,United States and Canada,US,NYSE,Information Technology,Electronic Equipment Instruments and Components,145.25,120.0,69.0,-14.86319199085783,9.764343800076912,-30.500795622388214,7.93,-1.5221905634601638,123.661213633279
IWB,Italian Wine Brands S.p.A.,Europe,IT,BIT,Consumer Staples,Beverages,20.5,31.3,10.0,61.45789829284919,10.413707419111837,46.70811909294321,100.0,5.901634818360472,33.09886915003408
HAW,Hawesko Holding SE,Europe,DE,XTRA,Consumer Staples,Consumer Staples Distribution and Retail,20.4,27.75,8.5,36.04098429650413,8.495616607542253,21.775803305831392,100.0,4.242303526798467,27.75236079648684
BKNG,Booking Holdings Inc.,United States and Canada,US,NasdaqGS,Consumer Discretionary,Hotels Restaurants and Leisure,3870.83,5917.5,3251.0,56.284088276980555,17.22273974942499,28.450661168942677,100.0,3.2680101479707777,6049.4913742518465
ICHR,Ichor Holdings Ltd.,United States and Canada,US,NasdaqGS,Information Technology,Semiconductors and Semiconductor Equipment,51.09,52.0,25.0,-10.66505907123146,10.93541407741584,-31.096029165899047,19.108,-0.9752771130319859,45.64122132050785
UTI,Universal Technical Institute Inc.,United States and Canada,US,NYSE,Consumer Discretionary,Diversified Consumer Services,32.16,37.0,4.0,17.12995293307116,2.6402642235018163,13.365684752534015,100.0,6.487969189065283,37.66899286327568
PANW,Palo Alto Networks Inc.,United States and Canada,US,NasdaqGS,Information Technology,Software,144.14,210.0,151.0,36.100653217251065,21.67069617781963,-2.321270809371997,93.60000000000001,1.6658741796306835,196.17548154734567
BMI,Badger Meter Inc.,United States and Canada,US,NYSE,Information Technology,Electronic Equipment Instruments and Components,156.2,173.5,84.0,13.028634330869922,10.998450099960566,-4.901138977155078,87.17200000000001,1.1845882112895738,176.55072682481878
MCK,McKesson Corporation,United States and Canada,US,NYSE,Health Care,Health Care Providers and Services,949.25,975.0,247.0,3.3121669672893397,5.312501291339221,-5.415083884301283,71.932,0.6234665717049417,980.690744936994
CMCSA,Comcast Corporation,United States and Canada,US,NasdaqGS,Communication Services,Diversified Telecommunication Services,31.63,32.5,21.0,4.822354180388629,13.573605146538892,-17.3634625703057,62.495999999999995,0.35527438203241624,33.155310627256924
INVA,Innoviva Inc.,United States and Canada,US,NasdaqGS,Health Care,Pharmaceuticals,23.41,35.0,28.0,40.907059000509385,24.75274025023972,-2.733955273055275,93.58999999999999,1.6526274904093987,32.98634251201925
SBUX,Starbucks Corporation,United States and Canada,US,NasdaqGS,Consumer Discretionary,Hotels Restaurants and Leisure,94.78,100.0,46.0,3.4109181470484984,9.898301276171399,-13.681220899108435,63.848000000000006,0.3445963152545929,98.01286821977257
KOMPL,Komplett ASA,Europe,NO,OB,Consumer Discretionary,Specialty Retail,11.65,17.0,7.0,25.91656074788275,14.208915504325086,-0.900120406412534,94.294,1.8239647311572758,14.669279327128342
SO,The Southern Company,United States and Canada,US,NYSE,Utilities,Electric Utilities,95.18,102.25,32.0,0.25340903264846165,7.285664354157318,-13.323669514051979,56.391999999999996,0.034781870304505906,95.4211947172748
RCH,Richelieu Hardware Ltd.,United States and Canada,CA,TSX,Industrials,Trading Companies and Distributors,43.53,42.0,2.0,-3.514617829438519,0.9361933574975749,-5.082459740641102,0.0,-3.7541580500346834,42.000086858845414
HWM,Howmet Aerospace Inc.,United States and Canada,US,NYSE,Industrials,Aerospace and Defense,257.04,280.0,100.08000000000001,5.048417201470539,8.0845371639665,-9.309016031842791,72.634,0.6244534596206425,270.01645157465987
TASK,TaskUs Inc.,United States and Canada,US,NasdaqGS,Industrials,Professional Services,10.31,16.25,6.0,49.55761785340271,12.183729407222563,27.401013279099686,100.0,4.0675244990277575,15.41939040068582
TT,Trane Technologies plc,Europe,IE,NYSE,Industrials,Building Products,459.94,470.0,166.0,3.203252900391802,7.401528010678159,-8.942307266192017,65.4,0.43278264917331666,474.67304139006205
ACDC,ProFrac Holding Corp.,United States and Canada,US,NasdaqGS,Energy,Energy Equipment and Services,5.11,4.0,4.0,-21.659751577173125,15.954259352825762,-48.39198154027972,9.868,-1.3576156121178278,4.003186694406454
INTU,Intuit Inc.,United States and Canada,US,NasdaqGS,Information Technology,Software,359.55,739.0,431.0,108.54508866706438,24.46795846446696,68.29444404028246,100.0,4.4362135412603605,749.82386630243
GOFORE,Gofore Oyj,Europe,FI,HLSE,Information Technology,IT Services,11.18,14.5,3.0,29.692429790947894,5.463270318167117,20.491948395661687,100.0,5.434918658923226,14.499613650627975
CVS,CVS Health Corporation,United States and Canada,US,NYSE,Health Care,Health Care Providers and Services,77.0,95.0,26.0,20.797458383831234,6.937050819300956,8.555976363900042,100.0,2.9980259515998453,93.01404295555005
688387,CICT Mobile Communication Technology Co. Ltd.,Asia / Pacific,CN,SHSE,Information Technology,Communications Equipment,14.88,15.225,14.77,2.3269755230557325,20.278449336344753,-31.619180345938886,54.628,0.11475115697752737,15.226253957830695
FCX,Freeport-McMoRan Inc.,United States and Canada,US,NYSE,Materials,Metals and Mining,65.55,68.5,46.0,-11.308188999639466,15.39644871219389,-40.03132490878206,28.64,-0.7344673574422036,58.13748211073633
AIR,AAR Corp.,United States and Canada,US,NYSE,Industrials,Aerospace and Defense,116.69,109.5,16.0,-4.1669783257168005,2.8952716960157465,-8.393993246862046,10.190000000000001,-1.4392356791423342,111.82755299172106
VRT,Vertiv Holdings Co,United States and Canada,US,NYSE,Industrials,Electrical Equipment,245.42,278.5,165.0,2.2291143676944767,14.339637094517869,-24.05675217651116,59.63,0.1554512400140643,250.8906924811958
AAG,Aumann AG,Europe,DE,XTRA,Industrials,Machinery,13.98,13.05,5.9,-6.648005601636259,8.63483112096579,-21.109634412484564,23.706,-0.7699056887742226,13.050608816891252
IBM,International Business Machines Corporation,United States and Canada,US,NYSE,Information Technology,IT Services,223.35,340.0,172.0,41.49752566022984,16.151263890941223,12.247634104942057,99.87,2.5693051602917962,316.03472356212336
AMGN,Amgen Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,379.42,351.5,232.0,-13.547419509347137,12.616914342032496,-36.230506174203775,14.649999999999999,-1.0737506130333878,328.0183808976351
ARM,Arm Holdings plc,Europe,GB,NasdaqGS,Information Technology,Semiconductors and Semiconductor Equipment,123.78,150.0,121.0,15.917390340017942,19.98164843129614,-18.53437883069275,77.214,0.7966004604048293,143.4825457628742
APP,AppLovin Corporation,United States and Canada,US,NasdaqGS,Information Technology,Software,380.62,700.0,402.0,76.74794860833026,21.663088778218846,38.81458222915652,100.0,3.5427980466708187,672.7380419930267
MDT,Medtronic plc,Europe,IE,NYSE,Health Care,Health Care Equipment and Supplies,98.61,112.0,25.0,13.935793932773606,5.192814417729648,5.311617083666202,100.0,2.683668779918863,112.35208639710804
ACN,Accenture plc,Europe,IE,NYSE,Information Technology,IT Services,201.18,300.0,120.0,39.23033073421169,12.630191291007394,15.986198172566695,100.0,3.106075737914073,280.1035793710871
VRTX,Vertex Pharmaceuticals Incorporated,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,481.01,545.0,295.0,3.9585977420351632,12.943844175894663,-19.548761337581972,63.854,0.3058285999307118,500.05125099896327
HCA,HCA Healthcare Inc.,United States and Canada,US,NYSE,Health Care,Health Care Providers and Services,535.97,546.0,210.0,-0.16304033873447368,8.041659061325028,-14.065947349962466,51.342,-0.020274465441912113,535.0961526964849
AEM,Agnico Eagle Mines Limited,United States and Canada,CA,NYSE,Materials,Metals and Mining,240.49,250.5,240.0,-7.038078935859497,20.702803559429423,-44.240749961860665,41.246,-0.33995777024382245,223.56412396715152
AGIO,Agios Pharmaceuticals Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,30.2,36.5,37.0,42.85449112339529,26.047918305147622,6.189033530944151,98.50999999999999,1.6452175034243075,43.14205631926538
MO,Altria Group Inc.,United States and Canada,US,NYSE,Consumer Staples,Tobacco,68.98,65.0,26.0,-10.576079093897597,7.889750432003222,-24.816949175539918,7.85,-1.3404833505249814,61.68462064102944
HPSA,Hammond Power Solutions Inc.,United States and Canada,CA,TSX,Industrials,Electrical Equipment,203.29,231.5,35.0,14.211499194196021,3.529473435688681,8.390422994514559,100.0,4.026521081160378,232.18055671188108
ENB,Enbridge Inc.,United States and Canada,CA,TSX,Energy,Oil Gas and Consumable Fuels,71.75,72.0,16.0,2.2032560219274644,4.609627294771498,-4.965794481542758,65.372,0.4779683651271597,73.33083619573296
QUBT,Quantum Computing Inc.,United States and Canada,US,NasdaqCM,Information Technology,Technology Hardware Storage and Peripherals,7.88,16.0,13.0,123.95673337975084,34.459463661940674,72.70628614531437,100.0,3.5971753535054845,17.647790590324366
BSX,Boston Scientific Corporation,United States and Canada,US,NYSE,Health Care,Health Care Equipment and Supplies,74.37,105.0,41.0,39.835034360080655,11.247779996072593,20.645118555868386,100.0,3.5415908182761333,103.995315053592
ASGN,ASGN Incorporated,United States and Canada,US,NYSE,Information Technology,IT Services,40.94,57.0,22.0,34.45401519988401,11.107119647928643,14.780374591117415,100.0,3.1019756959500575,55.045473822832506
CEG,Constellation Energy Corporation,United States and Canada,US,NasdaqGS,Utilities,Electric Utilities,293.8,406.0,204.0,32.014164501960494,14.322762276644905,6.6245954663322975,98.944,2.2351948516358244,387.8576153067599
CPA,Copa Holdings S.A.,Latin America and Caribbean,PA,NYSE,Industrials,Passenger Airlines,141.72,180.0,86.0,21.875284873589173,12.529402739008342,-0.24772710625147637,94.75200000000001,1.7459160128586086,172.72165372285056
NOW,ServiceNow Inc.,United States and Canada,US,NYSE,Information Technology,Software,100.8,185.0,145.0,84.99629981396455,29.427541152062076,36.17394857158741,100.0,2.8883248985961782,186.4762702124763
HUT,Hut 8 Corp.,United States and Canada,US,NasdaqGS,Information Technology,Software,54.03,72.0,30.0,30.746242247280218,11.38683754959665,11.174769316346095,100.0,2.7001563966607502,70.6421946862055
NOC,Northrop Grumman Corporation,United States and Canada,US,NYSE,Industrials,Aerospace and Defense,725.39,750.0,227.77999999999997,-1.130960380168729,6.564338502576252,-13.061872605176921,48.014,-0.1722885527193441,717.186126498294
PTCT,PTC Therapeutics Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,70.5,86.0,64.0,27.66566594458648,18.540464714127246,-1.7057386204681302,93.596,1.492177589459563,90.00429449093348
CDRE,Cadre Holdings Inc.,United States and Canada,US,NYSE,Industrials,Aerospace and Defense,42.24,53.0,12.0,30.234129805922247,6.048498068462875,21.5650834247908,100.0,4.998617750010417,55.01089643002155
ADBE,Adobe Inc.,United States and Canada,US,NasdaqGS,Information Technology,Software,246.68,400.0,335.0,72.14111670991213,27.98107922343533,28.0650665549096,100.0,2.5782106592046996,424.6377067000112
DUK,Duke Energy Corporation,United States and Canada,US,NYSE,Utilities,Electric Utilities,127.79,139.0,31.0,4.304220278447632,5.220560617922412,-5.264047441408206,77.62400000000001,0.824474724739534,133.29036309382823
SNDK,Sandisk Corporation,United States and Canada,US,NasdaqGS,Information Technology,Technology Hardware Storage and Peripherals,666.49,700.0,700.0,0.04154161439425567,21.511622272837382,-37.31898828300103,51.961999999999996,0.0019311242019487325,666.7668707057762
UPS,United Parcel Service Inc.,United States and Canada,US,NYSE,Industrials,Air Freight and Logistics,115.02,115.0,55.0,-7.252189418297072,10.093241161236557,-25.72827070644104,27.178,-0.7185193836593697,106.6785317310747
TATATECH,Tata Technologies Limited,Asia / Pacific,IN,NSEI,Information Technology,IT Services,600.55,647.0,870.0,36.61014795342861,31.355011780448468,-6.894280146244548,89.17,1.167601154474992,820.4122435343154
SPOT,Spotify Technology S.A.,Europe,SE,NYSE,Communication Services,Entertainment,467.83,663.4461,375.09009999999995,33.53114921609488,16.64986015467973,3.629387793555388,97.188,2.0138997507838154,624.6987753776566
RIOT,Riot Platforms Inc.,United States and Canada,US,NasdaqCM,Information Technology,Software,15.65,26.0,28.08,74.35142697231409,36.56094194441969,15.231041280778625,99.104,2.0336299618687033,27.285998321167156
WDC,Western Digital Corporation,United States and Canada,US,NasdaqGS,Information Technology,Technology Hardware Storage and Peripherals,280.42,325.0,270.0,11.211352625032434,19.754546109674365,-23.164417652909638,70.916,0.5675327877840693,311.858875031116
MELI,MercadoLibre Inc.,Latin America and Caribbean,UY,NasdaqGS,Consumer Discretionary,Broadline Retail,1864.46,2817.5,1310.0,52.08371209282607,14.36767041815563,28.30488892983847,100.0,3.6250631157999536,2835.539978485905
GD,General Dynamics Corporation,United States and Canada,US,NYSE,Industrials,Aerospace and Defense,348.98,395.5,117.0,11.44464275838934,6.889487900355989,-0.5735258654710245,93.914,1.6611746655071389,388.91951429822717
ARLO,Arlo Technologies Inc.,United States and Canada,US,NYSE,Information Technology,Electronic Equipment Instruments and Components,11.42,22.0,4.0,104.27486135901218,8.265364649409907,93.5088121674681,100.0,12.615881546914778,23.32818916719919
SHW,The Sherwin-Williams Company,United States and Canada,US,NYSE,Materials,Chemicals,364.27,390.0,152.0,-1.3651317231970415,9.003131361442271,-18.042502828088875,49.858000000000004,-0.15162854660140734,359.29723467191013
OHLA,Obrascón Huarte Lain S.A.,Europe,ES,BME,Industrials,Construction and Engineering,0.374,0.5275,0.31999999999999995,43.324230112765385,17.40739988576159,14.820608263095744,100.0,2.48883982657298,0.5360326206217425
CNQ,Canadian Natural Resources Limited,United States and Canada,CA,TSX,Energy,Oil Gas and Consumable Fuels,58.02,52.0,18.0,-10.401791520279016,6.325522327188183,-21.04062319498451,5.412,-1.6444162208661137,51.98488055993412
ALK,Alaska Air Group Inc.,United States and Canada,US,NYSE,Industrials,Passenger Airlines,50.63,70.0,34.0,47.397323065155604,14.089724112920472,26.633838581173915,100.0,3.3639638849771094,74.62726466788828
JCI,Johnson Controls International plc,Europe,IE,NYSE,Industrials,Building Products,142.83,145.0,61.0,-1.0681485429915747,8.798074976464886,-16.375414652577838,47.955999999999996,-0.1214070743712578,141.30436343604515
SCR,Strathcona Resources Ltd.,United States and Canada,CA,TSX,Energy,Oil Gas and Consumable Fuels,29.04,32.0,9.0,6.725068246245097,6.444593772377292,-4.836203547639447,82.798,1.0435208926697552,30.992959818709576
ITV,ITV plc,Europe,GB,LSE,Consumer Staples,Media,0.796,0.825,0.41000000000000003,3.6249721767312084,10.575166794013652,-13.989779627228245,62.952,0.34278156055025233,0.8248547785267805
ITW,Illinois Tool Works Inc.,United States and Canada,US,NYSE,Industrials,Machinery,293.22,279.0,93.0,-7.942309033398398,6.575631870395873,-19.67470284068945,11.408,-1.207839670763115,269.93156145226925
MNST,Monster Beverage Corporation,United States and Canada,US,NasdaqGS,Consumer Staples,Beverages,84.69,82.0,38.0,-5.479919503384111,9.202937465928816,-21.500506926621913,29.444,-0.5954533021300982,80.04905617258399
RCL,Royal Caribbean Cruises Ltd.,United States and Canada,US,NYSE,Consumer Discretionary,Hotels Restaurants and Leisure,302.64,371.0,175.0,15.271553885885533,12.023729459497932,-6.395889152700949,87.126,1.2701178895722773,348.8578306802439
AMRX,Amneal Pharmaceuticals Inc.,United States and Canada,US,NasdaqGS,Health Care,Pharmaceuticals,14.42,15.0,5.0,6.358863767432183,7.12376803649233,-4.9370094076392155,79.884,0.892626449213136,15.33694815526372
KID,Kid ASA,Europe,NO,OB,Consumer Discretionary,Specialty Retail,121.2,125.0,35.0,12.758930326975918,6.811227478693214,3.859913921982353,100.0,1.873220409520637,136.66382355629483
EMR,Emerson Electric Co.,United States and Canada,US,NYSE,Industrials,Electrical Equipment,145.51,170.0,100.0,9.472963263072257,14.310179570352155,-16.247370390110614,73.904,0.6619737520763438,159.29410884409643
