ticker    ,name                                                            ,country,exchange,sector                ,industry                                             ,kalman_estimate   ,kalman_variance    ,kalman_gain       ,signal_strength   ,original_price,original_target,filtered_upside
1060      ,Damai Entertainment Holdings Limited                            ,CN     ,SEHK    ,Communication Services,Entertainment                                        ,1.2086365896673668,0.09090917355296778,0.9090917355296769,10.999989988000012,0.96          ,1.2335         ,25.899644757017377
THEON     ,Theon International Plc                                         ,CY     ,ENXTAM  ,Industrials           ,Aerospace and Defense                                ,37.6681884710139  ,0.09090917355296778,0.9090917355296769,10.999989988000012,30.35         ,38.4           ,24.112647350951885
ALCN      ,Alexandria Container&Cargo Handling Company                     ,EG     ,CASE    ,Industrials           ,Transportation Infrastructure                        ,23.65454404959955 ,0.09090917355296778,0.9090917355296769,10.999989988000012,25.2          ,23.5           ,-6.132761707938288
CDB       ,Celcomdigi Berhad                                               ,MY     ,KLSE    ,Communication Services,Wireless Telecommunication Services                  ,3.5854549049554096,0.09090917355296778,0.9090917355296769,10.999989988000012,3.19          ,3.625          ,12.396705484495602
OTTR      ,Otter Tail Corporation                                          ,US     ,NasdaqGS,Utilities             ,Electric Utilities                                   ,83.46908664466687 ,0.09090917355296778,0.9090917355296769,10.999989988000012,88.16         ,83.0           ,-5.320908978372418
SON       ,Sonoco Products Company                                         ,US     ,NYSE    ,Materials             ,Containers and Packaging                             ,52.87909200825447 ,0.09090917355296778,0.9090917355296769,10.999989988000012,51.67         ,53.0           ,2.340027111001482
VCT       ,Vicat S.A.                                                      ,FR     ,ENXTPA  ,Materials             ,Construction Materials                               ,91.12728975191135 ,0.09090917355296778,0.9090917355296769,10.999989988000012,72.4          ,93.0           ,25.866422309269808
ALPHADHABI,Alpha Dhabi Holding PJSC                                        ,AE     ,ADX     ,Industrials           ,Industrial Conglomerates                             ,11.840002363614875,0.09090917355296778,0.9090917355296769,10.999989988000012,9.24          ,12.1           ,28.138553718775704
3918      ,NagaCorp Ltd.                                                   ,KH     ,SEHK    ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,6.4770017063481236,0.09090917355296778,0.9090917355296769,10.999989988000012,4.6           ,6.6647         ,40.80438492061139
2702      ,McDonald's Holdings Company (Japan) Ltd.                        ,JP     ,TSE     ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,7733.636966936664 ,0.09090917355296778,0.9090917355296769,10.999989988000012,7070.0        ,7800.0         ,9.386661484252674
4013      ,Dr. Sulaiman Al Habib Medical Services Group Company            ,SA     ,SASE    ,Health Care           ,Health Care Providers and Services                   ,293.9818501649985 ,0.09090917355296778,0.9090917355296769,10.999989988000012,258.8         ,297.5          ,13.594223402240523
4030      ,The National Shipping Company of Saudi Arabia                   ,SA     ,SASE    ,Energy                ,Oil Gas and Consumable Fuels                         ,32.816365760311264,0.09090917355296778,0.9090917355296769,10.999989988000012,30.48         ,33.05          ,7.665241995771861
EREGL     ,Eregli Demir ve Çelik Fabrikalari T.A.S.                        ,TR     ,IBSE    ,Materials             ,Metals and Mining                                    ,29.961818528922464,0.09090917355296778,0.9090917355296769,10.999989988000012,29.58         ,30.0           ,1.2907996244843334
SEK       ,SEEK Limited                                                    ,AU     ,ASX     ,Communication Services,Interactive Media and Services                       ,28.417284161053082,0.09090917355296778,0.9090917355296769,10.999989988000012,15.84         ,29.675         ,79.40204647129472
SINCH     ,Sinch AB (publ)                                                 ,SE     ,OM      ,Information Technology,Software                                             ,36.2618294379142  ,0.09090917355296778,0.9090917355296769,10.999989988000012,23.88         ,37.5           ,51.85020702644139
GMAB      ,Genmab A/S                                                      ,DK     ,CPSE    ,Health Care           ,Biotechnology                                        ,2204.9548185925582,0.09090917355296778,0.9090917355296769,10.999989988000012,1904.5        ,2235.0         ,15.776047182596914
7010      ,Saudi Telecom Company                                           ,SA     ,SASE    ,Communication Services,Diversified Telecommunication Services               ,48.34363960327634 ,0.09090917355296778,0.9090917355296769,10.999989988000012,44.78         ,48.7           ,7.958105411514818
IHG       ,InterContinental Hotels Group PLC                               ,GB     ,LSE     ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,139.5136301033627 ,0.09090917355296778,0.9090917355296769,10.999989988000012,146.4         ,138.825        ,-4.703804574205819
ALBH      ,Aluminium Bahrain B.S.C.                                        ,BH     ,BAX     ,Materials             ,Metals and Mining                                    ,1.554091326442487 ,0.09090917355296778,0.9090917355296769,10.999989988000012,1.095         ,1.6            ,41.92614853356045
HACK      ,Hacksaw AB (publ)                                               ,SE     ,OM      ,Communication Services,Entertainment                                        ,95.80049145462314 ,0.09090917355296778,0.9090917355296769,10.999989988000012,55.2          ,99.8605        ,73.55161495402743
MMT       ,Métropole Télévision S.A.                                       ,FR     ,ENXTPA  ,Communication Services,Media                                                ,12.872728429741548,0.09090917355296778,0.9090917355296769,10.999989988000012,11.6          ,13.0           ,10.971796808116792
AOT       ,Airports of Thailand Public Company Limited                     ,TH     ,SET     ,Industrials           ,Transportation Infrastructure                        ,55.22727066117581 ,0.09090917355296778,0.9090917355296769,10.999989988000012,57.5          ,55.0           ,-3.9525727631725074
AUTO      ,Autotrader Group plc                                            ,GB     ,LSE     ,Communication Services,Interactive Media and Services                       ,7.23554785865583  ,0.09090917355296778,0.9090917355296769,10.999989988000012,4.591         ,7.5            ,57.602872111867356
ENG       ,Enagás S.A.                                                     ,ES     ,BME     ,Utilities             ,Gas Utilities                                        ,14.092726429759729,0.09090917355296778,0.9090917355296769,10.999989988000012,15.02         ,14.0           ,-6.173592345141615
ESI       ,Element Solutions Inc                                           ,US     ,NYSE    ,Materials             ,Chemicals                                            ,33.85091044626867 ,0.09090917355296778,0.9090917355296769,10.999989988000012,32.36         ,34.0           ,4.607263430990949
MKSI      ,MKS Inc.                                                        ,US     ,NasdaqGS,Information Technology,Semiconductors and Semiconductor Equipment           ,256.88545104135414,0.09090917355296778,0.9090917355296769,10.999989988000012,260.74        ,256.5          ,-1.4783113287742058
BCHN      ,Burckhardt Compression Holding AG                               ,CH     ,SWX     ,Industrials           ,Machinery                                            ,683.0910173543876 ,0.09090917355296778,0.9090917355296769,10.999989988000012,564.0         ,695.0          ,21.115428608933982
SGI       ,Somnigroup International Inc.                                   ,US     ,NYSE    ,Consumer Discretionary,Household Durables                                   ,104.18546195034591,0.09090917355296778,0.9090917355296769,10.999989988000012,96.04         ,105.0          ,8.481322313979492
IMG       ,IAMGOLD Corporation                                             ,CA     ,TSX     ,Materials             ,Metals and Mining                                    ,35.019550454086776,0.09090917355296778,0.9090917355296769,10.999989988000012,29.52         ,35.5695        ,18.629913462353578
