count,mean,median,std,min,max,q25,q75,positive_pct,missing_pct,category,feature
3544,115.52584159040602,14.45390823094342,2041.1776963554619,-285.3691275167785,85478.57142857143,6.3539709855474245,28.016662446544274,96.19074492099323,2.983848891322201,Efficiency Ratios,sga_to_revenue
3038,4.507603441436897,0.52607132243685,65.78056126555539,0.0,2931.6833333333334,0.2789836676254497,1.1514249910490513,99.86833443054641,16.835477689570215,Employee Productivity,assets_per_employee
3038,0.3062603629533787,0.0370604108047342,9.349276278238477,-4.303333333333334,506.85,0.013731725260439694,0.09166386815485245,85.45095457537853,16.835477689570215,Employee Productivity,ebitda_per_employee
3051,23.928931607429607,1.7843137254901962,1089.4681748488317,-100.0,59900.0,-3.8078441342824627,9.728860518016237,57.32546705998034,16.47960580344922,Employee Productivity,fte_growth_1y_pct
2898,103.10777957353349,9.271798724828264,3481.6025254074566,-100.0,184000.0,-5.92787165167878,34.15864973885577,66.21808143547274,20.66794415548864,Employee Productivity,fte_growth_3y_pct
3038,0.022923967394923868,0.0123533866234038,8.991811333413034,-343.05526315789473,304.62,0.0016827550597153919,0.03451140164183643,78.73601053324556,16.835477689570215,Employee Productivity,profit_per_employee
3038,0.6474678402770112,0.3106802984264786,5.237107308009727,-228.055,100.79,0.17458250259597824,0.5650830595549738,96.97169190256749,16.835477689570215,Employee Productivity,revenue_per_employee
1028,2.002715331931359,1.057813859362807,21.586669117265206,0.0,688.5,0.9265204326923077,1.264236762421647,94.74708171206225,71.85874623597044,Employee Productivity,workforce_stability
2338,6.240232295428013,1.9235467531193182,41.41720898445549,-88.50572967125771,701.040313265657,-14.019096964400402,17.914748933274282,52.5235243798118,35.99781001916233,EPS Trajectory,eps_cagr_3y
2155,10.00590170215327,7.3113541506013995,24.761322739210303,-78.00140760305607,246.29471895995087,-2.5932055065617465,19.13578981670916,67.79582366589327,41.00739118532713,EPS Trajectory,eps_cagr_5y
3653,2.6052559540104023,3.0,1.0902308262786289,0.0,5.0,2.0,3.0,96.76977826444019,0.0,EPS Trajectory,eps_improvement_count
3653,3.485080755543389,5.0,1.8832603296163144,0.0,5.0,2.0,5.0,85.46400218998083,0.0,EPS Trajectory,eps_positive_streak
3308,19.24338232513597,0.0,321.65366608366463,-4925.0,6709.090909090909,-13.623098691192077,29.913793103448278,46.009673518742446,9.444292362441828,EPS Trajectory,eps_qoq_growth
3653,52.10511908020805,60.0,21.80461652557258,0.0,100.0,40.0,60.0,96.76977826444019,0.0,EPS Trajectory,eps_trajectory_score
3243,8.24031187602231,5.670103092783505,1805.8750194062009,-91800.0,30000.0,-28.60732232591529,57.142857142857146,51.83472093740363,11.22365179304681,EPS Trajectory,eps_yoy_quarterly
3653,0.22611552148918698,0.0,0.41837209263974834,0.0,1.0,0.0,0.0,22.611552148918697,0.0,Financial Distress,accumulated_deficit_flag
3653,0.17246099096632905,0.0,0.3778323398332662,0.0,1.0,0.0,0.0,17.246099096632904,0.0,Financial Distress,adequate_cash_buffer
3650,4.797674295099035,1.9175566115873002,15.127159362127268,-144.20795510810365,433.70844487709905,0.7797050366277922,4.435972652316037,96.87671232876713,0.08212428141253764,Financial Distress,cash_runway_months
3653,64.46938589287345,100.0,43.982950356000586,0.0,100.0,1.6666666666666667,100.0,75.25321653435533,0.0,Financial Distress,distress_risk_score
3653,8.779085683000273,0.0,11.419688640633295,0.0,30.0,0.0,15.0,41.691760197098276,0.0,Financial Distress,liquidity_stress_score
3600,0.8402877127186744,0.04326370893380584,21.468727526656078,-161.58333333333334,921.6666666666666,-0.12472841885016317,0.2917141707899481,55.13888888888889,1.4508623049548317,Financial Distress,working_capital_trend
3629,-9.979647574759994,4.0598712531100665,3354.5549743308093,-192800.0,49366.666666666664,-13.813517513566847,23.73361671980163,56.847616423257094,0.6569942513003011,Growth Metrics,ebitda_growth_yoy
3596,242.45829854633953,0.0,12478.180543293116,-19661.328125,744920.0,-32.30377147994422,43.086323610720946,49.08231368186875,1.5603613468382151,Growth Metrics,fcf_growth
3357,0.9056761394101877,0.1352,20.6360828050014,-1.0,1083.5757,0.0458,0.2595,85.46321120047662,8.10292909937038,Growth Metrics,forward_revenue_growth
3650,21.986107671806742,5.70273782958931,447.88658469591485,-10710.0,13615.29411764706,-7.037293962592413,26.26952018367719,58.3013698630137,0.08212428141253764,Growth Metrics,operating_income_growth
3238,0.16055463248919086,0.09395,0.30293110455573297,-0.6161,6.8047,0.0413,0.188925,89.56145768993206,11.36052559540104,Growth Metrics,revenue_cagr_5y
