ticker    ,name                                                            ,sector                ,industry                                             ,country,exchange,distress_probability,liquidity_stress_score,cash_runway_months   ,altman_z_score,altman_z_trend,interest_coverage    ,quick_ratio        ,risk_level,confidence_interval                          ,data_quality_score
TOI       ,Topicus.com Inc.                                                ,Information Technology,Software                                             ,NL     ,TSXV    ,0.33                ,30.0                  ,2.6387217152356075   ,3.78          ,1.51          ,-8.69101678183613    ,0.8664759848004022 ,Medium    ,"(0.28, 0.38)"                               ,1.0
AL        ,Air Lease Corporation                                           ,Industrials           ,Trading Companies and Distributors                   ,US     ,NYSE    ,0.33                ,15.0                  ,3.751538306857028    ,              ,              ,-1.711103126122889   ,1.4419617721143874 ,Medium    ,"(0.26, 0.4)"                                ,0.8
CCO       ,Cameco Corporation                                              ,Energy                ,Oil Gas and Consumable Fuels                         ,CA     ,TSX     ,0.4799999999999999  ,0.0                   ,3.2512043380377156   ,8.4           ,-2.52         ,-9.931397799110279   ,1.5652585883960248 ,Medium    ,"(0.42999999999999994, 0.5299999999999999)"  ,1.0
SXT       ,Sensient Technologies Corporation                               ,Materials             ,Chemicals                                            ,US     ,NYSE    ,0.33                ,0.0                   ,0.3726366348882905   ,4.83          ,-0.17         ,-7.659618717504332   ,1.7945996833411786 ,Medium    ,"(0.28, 0.38)"                               ,1.0
AAP       ,Advance Auto Parts Inc.                                         ,Consumer Discretionary,Specialty Retail                                     ,US     ,NYSE    ,0.99                ,0.0                   ,4.416921792374061    ,1.68          ,0.12          ,-0.010758830810244691,0.8792825936997011 ,Distressed,"(0.94, 1)"                                  ,1.0
BME       ,B&M European Value Retail S.A.                                  ,Consumer Discretionary,Broadline Retail                                     ,LU     ,LSE     ,0.73                ,15.0                  ,0.3889600391406329   ,2.5           ,0.27          ,-3.376634654679199   ,0.2710711683264513 ,Distressed,"(0.6799999999999999, 0.78)"                 ,1.0
ZTS       ,Zoetis Inc.                                                     ,Health Care           ,Pharmaceuticals                                      ,US     ,NYSE    ,0.33                ,0.0                   ,0.0                  ,              ,              ,-16.45945945945946   ,                   ,Medium    ,"(0.24000000000000002, 0.42000000000000004)" ,0.6
AFG       ,AF Gruppen ASA                                                  ,Industrials           ,Construction and Engineering                         ,NO     ,OB      ,0.58                ,30.0                  ,0.6546915812738597   ,2.82          ,0.07          ,-17.57600950118765   ,0.656962360841138  ,High      ,"(0.53, 0.6299999999999999)"                 ,1.0
H         ,Hydro One Limited                                               ,Utilities             ,Electric Utilities                                   ,CA     ,TSX     ,0.5800000000000001  ,30.0                  ,0.7390041036371162   ,              ,              ,-3.285069677635997   ,0.43753068889095326,High      ,"(0.5100000000000001, 0.65)"                 ,0.8
MRNA      ,Moderna Inc.                                                    ,Health Care           ,Biotechnology                                        ,US     ,NasdaqGS,0.13                ,0.0                   ,2.385250219490781    ,3.5           ,3.79          ,432.875              ,3.7275431290898275 ,Low       ,"(0.08000000000000002, 0.18)"                ,1.0
TRP       ,TC Energy Corporation                                           ,Energy                ,Oil Gas and Consumable Fuels                         ,CA     ,TSX     ,0.99                ,30.0                  ,2.5980978110951547   ,0.69          ,-0.07         ,-1.9685678402840934  ,0.5643547106114054 ,Distressed,"(0.94, 1)"                                  ,1.0
ENB       ,Enbridge Inc.                                                   ,Energy                ,Oil Gas and Consumable Fuels                         ,CA     ,TSX     ,0.99                ,30.0                  ,0.32021100781706746  ,0.88          ,-0.22         ,-2.343004795460941   ,0.6765501744284473 ,Distressed,"(0.94, 1)"                                  ,1.0
AEE       ,Ameren Corporation                                              ,Utilities             ,Multi-Utilities                                      ,US     ,NYSE    ,0.4799999999999999  ,30.0                  ,0.023032629558541268 ,              ,              ,-2.6108247422680413  ,0.4599436908113642 ,Medium    ,"(0.4099999999999999, 0.5499999999999999)"   ,0.8
539006    ,PTC Industries Limited                                          ,Materials             ,Metals and Mining                                    ,IN     ,BSE     ,0.22999999999999998 ,0.0                   ,9.879234167893962    ,              ,              ,-13.365853658536585  ,3.2698744769874475 ,Low       ,"(0.15999999999999998, 0.3)"                 ,0.8
AZJ       ,Aurizon Holdings Limited                                        ,Industrials           ,Ground Transportation                                ,AU     ,ASX     ,0.99                ,30.0                  ,0.24709367697527304  ,1.06          ,0.0           ,-2.3909094822020402  ,0.4496112160345737 ,Distressed,"(0.94, 1)"                                  ,1.0
2050      ,Savola Group Company                                            ,Consumer Staples      ,Food Products                                        ,SA     ,SASE    ,0.73                ,15.0                  ,0.6779600839683476   ,2.37          ,0.04          ,-1.949335429469773   ,0.5532248461146355 ,Distressed,"(0.6799999999999999, 0.78)"                 ,1.0
JBH       ,JB Hi-Fi Limited                                                ,Consumer Discretionary,Specialty Retail                                     ,AU     ,ASX     ,0.43                ,15.0                  ,0.34569803343953953  ,6.46          ,0.0           ,-18.43111111111111   ,0.3334051724137931 ,Medium    ,"(0.38, 0.48)"                               ,1.0
TWE       ,Treasury Wine Estates Limited                                   ,Consumer Staples      ,Beverages                                            ,AU     ,ASX     ,0.63                ,0.0                   ,2.3074054087285596   ,2.37          ,0.0           ,-3.2643134715025908  ,1.1211969936489448 ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
S59       ,SIA Engineering Company Limited                                 ,Industrials           ,Transportation Infrastructure                        ,SG     ,SGX     ,0.4799999999999999  ,0.0                   ,0.5380316875945039   ,6.49          ,-0.71         ,-6.862815884476534   ,2.5684997202461832 ,Medium    ,"(0.42999999999999994, 0.5299999999999999)"  ,1.0
4631      ,DIC Corporation                                                 ,Materials             ,Chemicals                                            ,JP     ,TSE     ,0.99                ,0.0                   ,0.7991397925904862   ,1.67          ,0.02          ,-7.885152139098604   ,0.8290577245073453 ,Distressed,"(0.94, 1)"                                  ,1.0
5108      ,Bridgestone Corporation                                         ,Consumer Discretionary,Automobile Components                                ,JP     ,TSE     ,0.33                ,0.0                   ,1.6705970048363068   ,              ,              ,-26.19060773480663   ,1.662890234300185  ,Medium    ,"(0.26, 0.4)"                                ,0.8
DELTA     ,Delta Electronics (Thailand) Public Company Limited             ,Information Technology,Electronic Equipment Instruments and Components      ,TH     ,SET     ,0.27999999999999997 ,0.0                   ,0.9882859048332409   ,19.78         ,0.53          ,-170.59016393442624  ,1.3178327444051825 ,Low       ,"(0.22999999999999998, 0.32999999999999996)" ,1.0
151       ,Want Want China Holdings Limited                                ,Consumer Staples      ,Food Products                                        ,HK     ,SEHK    ,0.22999999999999998 ,0.0                   ,7.389738580867567    ,6.54          ,-0.36         ,-38.93064516129032   ,1.60187501049133   ,Low       ,"(0.18, 0.27999999999999997)"                ,1.0
ANN       ,Ansell Limited                                                  ,Health Care           ,Health Care Equipment and Supplies                   ,AU     ,ASX     ,0.43000000000000005 ,0.0                   ,1.6613990239367884   ,2.88          ,0.0           ,-6.575757575757576   ,1.007854406130268  ,Medium    ,"(0.38000000000000006, 0.48000000000000004)" ,1.0
KPJ       ,KPJ Healthcare Berhad                                           ,Health Care           ,Health Care Providers and Services                   ,MY     ,KLSE    ,0.63                ,15.0                  ,2.422587756486349    ,2.53          ,-0.28         ,-3.6522502744237104  ,1.228244019575063  ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
