ticker    ,name                                                            ,sector                ,industry                                             ,country,exchange,achievement_probability,upside_potential     ,price_target_spread_pct,analyst_conviction,eps_revision_momentum,analyst_rating_normalized,expected_return_prob_weighted,confidence_level
DELTA     ,Delta Electronics (Thailand) Public Company Limited             ,Information Technology,Electronic Equipment Instruments and Components      ,TH     ,SET     ,0.82                   ,-11.805555555555555  ,70.86614173228347      ,37.5              ,0.040215             ,67.25                    ,-9.680555555555555           ,Low
151       ,Want Want China Holdings Limited                                ,Consumer Staples      ,Food Products                                        ,HK     ,SEHK    ,0.47000000000000003    ,15.477822580645162   ,56.61958552298479      ,35.294117647058826,-0.011485            ,67.75                    ,7.2745766129032265           ,Low
ANN       ,Ansell Limited                                                  ,Health Care           ,Health Care Equipment and Supplies                   ,AU     ,ASX     ,0.5800000000000001     ,14.445012787723785   ,16.692645481362295     ,20.0              ,0.03366              ,57.5                     ,8.378107416879796            ,High
KPJ       ,KPJ Healthcare Berhad                                           ,Health Care           ,Health Care Providers and Services                   ,MY     ,KLSE    ,0.75                   ,3.942652329749104    ,23.103448275862068     ,50.0              ,0.011235             ,73.5                     ,2.956989247311828            ,Medium
NLMK      ,Public Joint Stock Company Novolipetsk Steel                    ,Materials             ,Metals and Mining                                    ,RU     ,MISX    ,0.9                    ,3.6923913043478263   ,0.0                    ,100.0             ,0.012545             ,100.0                    ,3.323152173913044            ,Low
1060      ,Damai Entertainment Holdings Limited                            ,Communication Services,Entertainment                                        ,CN     ,SEHK    ,0.52                   ,28.489583333333332   ,41.13498175922172      ,100.0             ,-0.015255            ,94.75                    ,14.814583333333333           ,Low
THEON     ,Theon International Plc                                         ,Industrials           ,Aerospace and Defense                                ,CY     ,ENXTAM  ,0.4                    ,26.523887973640857   ,45.182291666666664     ,55.55555555555556 ,0.028555             ,81.25                    ,10.609555189456344           ,Low
ALCN      ,Alexandria Container&Cargo Handling Company                     ,Industrials           ,Transportation Infrastructure                        ,EG     ,CASE    ,0.9                    ,-6.746031746031746   ,10.212765957446809     ,0.0               ,0.04106              ,50.0                     ,-6.071428571428571           ,High
CDB       ,Celcomdigi Berhad                                               ,Communication Services,Wireless Telecommunication Services                  ,MY     ,KLSE    ,0.48000000000000004    ,13.636363636363637   ,71.17241379310344      ,18.181818181818183,-0.02933             ,60.25                    ,6.545454545454546            ,Low
OTTR      ,Otter Tail Corporation                                          ,Utilities             ,Electric Utilities                                   ,US     ,NasdaqGS,0.9                    ,-5.852994555353902   ,0.0                    ,33.333333333333336,0.02181              ,66.75                    ,-5.267695099818512           ,Low
SON       ,Sonoco Products Company                                         ,Materials             ,Containers and Packaging                             ,US     ,NYSE    ,0.75                   ,2.574027482097929    ,26.41509433962264      ,50.0              ,-0.015525            ,75.0                     ,1.930520611573447            ,Medium
VCT       ,Vicat S.A.                                                      ,Materials             ,Construction Materials                               ,FR     ,ENXTPA  ,0.51                   ,28.45303867403315    ,24.731182795698924     ,60.0              ,0.023765             ,75.0                     ,14.511049723756907           ,Medium
ALPHADHABI,Alpha Dhabi Holding PJSC                                        ,Industrials           ,Industrial Conglomerates                             ,AE     ,ADX     ,0.31                   ,30.952380952380953   ,0.0                    ,0.0               ,0.0                  ,50.0                     ,9.595238095238095            ,Low
3918      ,NagaCorp Ltd.                                                   ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,KH     ,SEHK    ,0.45                   ,44.88478260869565    ,22.523144327576635     ,83.33333333333333 ,0.05026              ,87.5                     ,20.198152173913044           ,Medium
