ticker    ,name                                                                            ,sector                ,industry                                             ,country,exchange,last_price,pt_median  ,pt_spread          ,expected_upside_pct  ,upside_std         ,var_5_pct             ,prob_positive_upside,risk_reward_ratio
BARN      ,Barry Callebaut AG                                                              ,Consumer Staples      ,Food Products                                        ,CH     ,SWX     ,1352.0    ,1300.0     ,900.0              ,3.512182079175233    ,13.90134660080095  ,-17.4423405853251     ,55.38999999999999   ,0.25265049351210855
PFD       ,Premier Foods plc                                                               ,Consumer Staples      ,Food Products                                        ,GB     ,LSE     ,1.888     ,2.3        ,0.6999999999999997 ,27.09443437691174    ,7.771487445084607  ,15.75875401106891     ,100.0               ,3.4863897765219596
SVT       ,Severn Trent PLC                                                                ,Utilities             ,Water Utilities                                      ,GB     ,LSE     ,29.28     ,30.0       ,8.350000000000001  ,1.761285043147667    ,5.774900027863188  ,-8.16205657069901     ,62.46000000000001   ,0.3049897027913352
TER       ,Teradyne Inc.                                                                   ,Information Technology,Semiconductors and Semiconductor Equipment           ,US     ,NasdaqGS,241.05    ,217.5      ,140.0              ,-11.862783050058786  ,11.819189099652347 ,-31.900504473717067   ,17.44               ,-1.0036884045122623
LAND      ,Landis+Gyr Group AG                                                             ,Information Technology,Electronic Equipment Instruments and Components      ,CH     ,SWX     ,54.3      ,63.7359    ,23.7078            ,17.760106685872003   ,8.913207805963877  ,3.215468581543269     ,98.57000000000001   ,1.9925605991132191
DIS       ,The Walt Disney Company                                                         ,Communication Services,Entertainment                                        ,US     ,NYSE    ,112.8     ,133.5      ,83.0               ,9.453854329709575    ,15.339867380163117 ,-18.35374739955804    ,72.75               ,0.6162930940286295
IDXX      ,IDEXX Laboratories Inc.                                                         ,Health Care           ,Health Care Equipment and Supplies                   ,US     ,NasdaqGS,670.46    ,785.0      ,380.0              ,4.514219477117724    ,12.285732895573398 ,-17.993261884339447   ,65.53999999999999   ,0.3674359124919781
APTV      ,Aptiv PLC                                                                       ,Consumer Discretionary,Automobile Components                                ,CH     ,NYSE    ,75.75     ,103.5      ,25.0               ,30.446520418248756   ,7.112189904321646  ,17.299905527898293    ,100.0               ,4.280892499755701
FN        ,Fabrinet                                                                        ,Information Technology,Electronic Equipment Instruments and Components      ,KY     ,NYSE    ,489.44    ,540.0      ,331.0              ,-4.1790495579706635  ,14.741121733963336 ,-31.223364549122984   ,45.33               ,-0.2834960346567244
NXPI      ,NXP Semiconductors N.V.                                                         ,Information Technology,Semiconductors and Semiconductor Equipment           ,NL     ,NasdaqGS,226.14    ,265.0      ,114.39999999999998 ,17.836632443424854   ,10.389307054402108 ,0.6000430356085318    ,95.69               ,1.7168259971551423
WWD       ,Woodward Inc.                                                                   ,Industrials           ,Aerospace and Defense                                ,US     ,NasdaqGS,317.84    ,372.0      ,55.0               ,18.196949310193716   ,3.5467482270785253 ,12.59750170831819     ,100.0               ,5.1306008053418095
TSN       ,Tyson Foods Inc.                                                                ,Consumer Staples      ,Food Products                                        ,US     ,NYSE    ,65.33     ,63.5       ,25.0               ,1.3502775490764019   ,8.01175937677925   ,-10.739212773638181   ,52.23               ,0.1685369574365846
PLTR      ,Palantir Technologies Inc.                                                      ,Information Technology,Software                                             ,US     ,NasdaqGS,146.59    ,200.0      ,205.0              ,14.857594781051969   ,29.465539466111206 ,-39.481819231937735   ,69.94               ,0.5042363062159418
DVA       ,DaVita Inc.                                                                     ,Health Care           ,Health Care Providers and Services                   ,US     ,NYSE    ,109.34    ,138.0      ,60.0               ,37.08459506088813    ,11.944351204036451 ,20.52428513425612     ,100.0               ,3.1047810322552998
NJR       ,New Jersey Resources Corporation                                                ,Utilities             ,Gas Utilities                                        ,US     ,NYSE    ,49.48     ,53.0       ,10.0               ,11.189335183835826   ,4.410648917356368  ,5.047492923435315     ,100.0               ,2.5368909186592963
RMBS      ,Rambus Inc.                                                                     ,Information Technology,Semiconductors and Semiconductor Equipment           ,US     ,NasdaqGS,113.83    ,122.0      ,30.0               ,3.084599039432329    ,5.551050652461588  ,-7.000051159591369    ,70.71               ,0.5556784170334453
6762      ,TDK Corporation                                                                 ,Information Technology,Electronic Equipment Instruments and Components      ,JP     ,TSE     ,1981.0    ,2600.0     ,1750.0             ,21.9951456189059     ,18.17196111229766  ,-10.486140531574955   ,86.53               ,1.2103892080211942
512070    ,UPL Limited                                                                     ,Materials             ,Chemicals                                            ,IN     ,BSE     ,704.1     ,815.0      ,364.0              ,10.629812335867141   ,10.722038996687358 ,-8.617957233118572    ,81.69               ,0.9913984027805989
A003230   ,Samyang Foods Co. Ltd.                                                          ,Consumer Staples      ,Food Products                                        ,KR     ,KOSE    ,1180000.0 ,1800000.0  ,400000.0           ,58.141527827178244   ,7.146913316978212  ,47.90188238234855     ,100.0               ,8.135194208814202
5347      ,Vanguard International Semiconductor Corporation                                ,Information Technology,Semiconductors and Semiconductor Equipment           ,TW     ,TPEX    ,143.5     ,100.0      ,80.0               ,-18.754619057976     ,12.012689985601309 ,-35.40470953077783    ,8.64                ,-1.5612339185024942
4528      ,Ono Pharmaceutical Co. Ltd.                                                     ,Health Care           ,Pharmaceuticals                                      ,JP     ,TSE     ,2302.5    ,1775.0     ,1500.0             ,-10.587044883793697  ,13.907871416568934 ,-30.177383047652313   ,23.52               ,-0.7612268309571067
