ticker    ,sector                ,region                     ,revenue_per_emp_score,profit_per_emp_score,ebitda_per_emp_score,emp_growth_score,hiring_intensity_score,employee_productivity_score,productivity_grade
TRP       ,Energy                ,United States and Canada   ,50.0                 ,97.24374255065554   ,97.85458879618594   ,50.0            ,0.0                   ,66.4                       ,B
F         ,Consumer Discretionary,United States and Canada   ,50.0                 ,67.9678188319428    ,61.7103694874851    ,50.0            ,0.0                   ,51.8                       ,C
MSTR      ,Information Technology,United States and Canada   ,50.0                 ,1.0131108462455305  ,99.73182359952324   ,50.0            ,0.0                   ,42.7                       ,D
CMG       ,Consumer Discretionary,United States and Canada   ,50.0                 ,47.86948748510131   ,34.103098927294404  ,50.0            ,0.11255920121324581   ,41.3                       ,D
L         ,Consumer Staples      ,United States and Canada   ,50.0                 ,40.30095351609058   ,35.1311084624553    ,50.0            ,0.0                   ,39.6                       ,D
MPC       ,Energy                ,United States and Canada   ,50.0                 ,92.58045292014303   ,94.99404052443386   ,50.0            ,0.0                   ,64.6                       ,C
D         ,Utilities             ,United States and Canada   ,50.0                 ,91.17997616209773   ,95.79856972586413   ,50.0            ,0.0                   ,64.5                       ,C
RKLB      ,Industrials           ,United States and Canada   ,50.0                 ,6.0786650774731825  ,4.67818831942789    ,50.0            ,0.25487012987012986   ,25.0                       ,F
BIDU      ,Communication Services,Asia / Pacific             ,50.0                 ,87.54469606674613   ,79.126936829559     ,50.0            ,0.0                   ,60.2                       ,C
BKR       ,Energy                ,United States and Canada   ,50.0                 ,75.77473182359952   ,72.10965435041716   ,50.0            ,0.0                   ,55.9                       ,C
EA        ,Communication Services,United States and Canada   ,50.0                 ,88.31942789034565   ,78.32240762812872   ,50.0            ,0.06069926197500929   ,60.3                       ,C
GWW       ,Industrials           ,United States and Canada   ,50.0                 ,87.02324195470798   ,81.45113230035757   ,50.0            ,0.0                   ,60.5                       ,C
CCO       ,Energy                ,United States and Canada   ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
AXON      ,Industrials           ,United States and Canada   ,50.0                 ,60.57806912991657   ,33.61144219308701   ,50.0            ,0.2133740883740884    ,44.4                       ,D
CAH       ,Health Care           ,United States and Canada   ,50.0                 ,70.29201430274135   ,66.19487485101311   ,50.0            ,0.07156179086113729   ,53.3                       ,C
CRWV      ,Information Technology,United States and Canada   ,50.0                 ,1.7580452920143028  ,98.98688915375446   ,50.0            ,50.0                  ,47.7                       ,D
NUVL      ,Health Care           ,United States and Canada   ,50.0                 ,0.3575685339690107  ,15.435041716328962  ,50.0            ,0.5073233454162749    ,25.7                       ,F
NXFIL     ,Industrials           ,Europe                     ,50.0                 ,3.367103694874851   ,2.830750893921335   ,50.0            ,0.026918976545842216  ,23.9                       ,F
TGT       ,Consumer Staples      ,United States and Canada   ,50.0                 ,43.340286054827175  ,34.46066746126341   ,50.0            ,0.05647723697489611   ,40.2                       ,D
LLYVK     ,Consumer Discretionary,United States and Canada   ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
FAST      ,Industrials           ,United States and Canada   ,50.0                 ,81.10846245530394   ,73.06317044100119   ,50.0            ,0.0                   ,57.4                       ,C
AU        ,Materials             ,United States and Canada   ,50.0                 ,89.18355184743743   ,93.42967818831943   ,50.0            ,0.02832502949430447   ,63.5                       ,C
AME       ,Industrials           ,United States and Canada   ,50.0                 ,82.44934445768773   ,77.89034564958284   ,50.0            ,0.0                   ,58.7                       ,C
MPWR      ,Information Technology,United States and Canada   ,50.0                 ,90.30095351609059   ,87.41060786650775   ,50.0            ,0.10613263267338159   ,62.6                       ,C
WDAY      ,Information Technology,United States and Canada   ,50.0                 ,65.94159713945173   ,62.88736591179976   ,50.0            ,0.06849634067538746   ,51.6                       ,C
ATD       ,Consumer Staples      ,United States and Canada   ,50.0                 ,54.79737783075089   ,50.56615017878426   ,50.0            ,0.0                   ,46.3                       ,D
EW        ,Health Care           ,United States and Canada   ,50.0                 ,86.54648390941597   ,79.1865315852205    ,50.0            ,0.0                   ,60.0                       ,C
FERG      ,Industrials           ,United States and Canada   ,50.0                 ,80.21454112038141   ,73.8528009535161    ,50.0            ,0.0                   ,57.3                       ,C
IMO       ,Energy                ,United States and Canada   ,50.0                 ,98.5399284862932    ,98.15256257449344   ,50.0            ,0.0                   ,66.8                       ,B
ALNY      ,Health Care           ,United States and Canada   ,50.0                 ,4.603694874851013   ,83.55184743742551   ,50.0            ,0.025749846451471582  ,40.4                       ,D
CARR      ,Industrials           ,United States and Canada   ,50.0                 ,69.7258641239571    ,70.03873659117997   ,50.0            ,0.0                   ,53.9                       ,C
CTVA      ,Materials             ,United States and Canada   ,50.0                 ,81.6150178784267    ,86.48688915375446   ,50.0            ,0.0                   ,60.2                       ,C
FNV       ,Materials             ,United States and Canada   ,50.0                 ,21.215733015494635  ,15.435041716328962  ,50.0            ,50.0                  ,35.9                       ,D
OKE       ,Energy                ,United States and Canada   ,50.0                 ,98.45053635280095   ,98.46543504171633   ,50.0            ,0.06326687150590114   ,66.8                       ,B
ROK       ,Industrials           ,United States and Canada   ,50.0                 ,73.79320619785459   ,66.22467222884386   ,50.0            ,0.0                   ,54.2                       ,C
DAL       ,Industrials           ,United States and Canada   ,50.0                 ,73.3611442193087    ,72.05005959475567   ,50.0            ,0.0                   ,55.3                       ,C
DHI       ,Consumer Discretionary,United States and Canada   ,50.0                 ,96.34982121573302   ,93.04231227651967   ,50.0            ,0.0                   ,65.2                       ,B
EXC       ,Utilities             ,United States and Canada   ,50.0                 ,89.82419547079857   ,94.33849821215733   ,50.0            ,0.0                   ,63.8                       ,C
ROP       ,Information Technology,United States and Canada   ,50.0                 ,85.80154946364719   ,86.18891537544697   ,50.0            ,0.06236158890233781   ,61.2                       ,C
XEL       ,Utilities             ,United States and Canada   ,50.0                 ,90.55423122765197   ,95.53039332538737   ,50.0            ,0.0                   ,64.2                       ,C
