ticker    ,sector                ,region                     ,payout_score      ,fcf_coverage_score  ,div_growth_score,balance_sheet_score,streak_score,dividend_sustainability_score,sustainability_grade
CSX       ,Industrials           ,United States and Canada   ,84.55598455598455 ,32.333333333333336  ,50.0            ,48.239013429482156 ,20.0        ,49.5                         ,D
PWR       ,Industrials           ,United States and Canada   ,98.1492204759597  ,100.0               ,50.0            ,76.12950030085632  ,24.0        ,74.6                         ,B
TSTL      ,Health Care           ,Europe                     ,50.0              ,28.40262582056893   ,50.0            ,94.05918727915194  ,4.0         ,44.3                         ,D
NET       ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,13.345755816543193 ,0.0         ,49.5                         ,D
VRT       ,Industrials           ,United States and Canada   ,98.09846401502448 ,100.0               ,50.0            ,69.46732408014364  ,16.0        ,72.3                         ,B
WYNN      ,Consumer Discretionary,United States and Canada   ,84.75592892207702 ,83.59677968023587   ,50.0            ,100.0              ,4.0         ,67.7                         ,B
MSI       ,Information Technology,United States and Canada   ,85.91828639428797 ,68.0                ,50.0            ,0.0                ,60.000004   ,57.5                         ,C
RSG       ,Industrials           ,United States and Canada   ,83.06112925804946 ,69.66942148760332   ,50.0            ,62.07884097035041  ,88.0        ,70.7                         ,B
NSC       ,Industrials           ,United States and Canada   ,78.10108739428111 ,34.466338259441706  ,50.0            ,61.21568368447703  ,4.0         ,47.9                         ,D
LHX       ,Industrials           ,United States and Canada   ,79.06449254099773 ,42.02447163515017   ,50.0            ,79.79042938084511  ,100.0       ,67.2                         ,B
TEM       ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,12.316700143095327 ,0.0         ,49.3                         ,D
CP        ,Industrials           ,United States and Canada   ,90.91638259474634 ,62.23681829696377   ,50.0            ,82.93219692846624  ,4.0         ,61.3                         ,C
PCAR      ,Industrials           ,United States and Canada   ,61.91547675441564 ,28.377237794855848  ,50.0            ,72.5158245820555   ,24.0        ,47.1                         ,D
BORG      ,Consumer Discretionary,Europe                     ,100.0             ,50.0                ,50.0            ,84.37601824698599  ,4.0         ,60.8                         ,C
ROST      ,Consumer Discretionary,United States and Canada   ,87.29406343899964 ,75.74437714594345   ,50.0            ,70.60622025832767  ,20.0        ,64.4                         ,C
AEP       ,Utilities             ,United States and Canada   ,68.96793275217932 ,0.0                 ,50.0            ,49.289427232075255 ,68.0        ,44.8                         ,D
BV        ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,82.37505323778309  ,0.0         ,59.9                         ,C
KMI       ,Energy                ,United States and Canada   ,52.71798613644656 ,20.794753086419753  ,50.0            ,65.95386008179065  ,36.0        ,43.7                         ,D
NXPI      ,Information Technology,Europe                     ,82.67676767676768 ,36.754130223517976  ,50.0            ,60.88680029410825  ,4.0         ,49.6                         ,D
BIOV      ,Health Care           ,Europe                     ,50.0              ,50.0                ,50.0            ,91.29480337610234  ,0.0         ,48.7                         ,D
CNR       ,Industrials           ,United States and Canada   ,76.24516397295442 ,31.39481344774444   ,50.0            ,66.11980217642561  ,4.0         ,47.4                         ,D
URI       ,Industrials           ,United States and Canada   ,91.74441576420033 ,84.23580786026201   ,50.0            ,43.65925925925925  ,8.0         ,61.7                         ,C
BTLS      ,Materials             ,Europe                     ,50.0              ,50.0                ,50.0            ,92.7703957708244   ,0.0         ,48.9                         ,D
ET        ,Energy                ,United States and Canada   ,49.06635084194324 ,22.67812712056096   ,50.0            ,54.766955144521745 ,20.0        ,39.2                         ,D
RBLX      ,Communication Services,United States and Canada   ,100.0             ,50.0                ,50.0            ,0.0                ,0.0         ,47.5                         ,D
WPM       ,Materials             ,United States and Canada   ,85.63652456114471 ,45.73619526890555   ,50.0            ,99.96708992564547  ,0.0         ,57.8                         ,C
APD       ,Materials             ,United States and Canada   ,70.45030592448889 ,0.0                 ,50.0            ,64.59075416815563  ,100.0       ,52.3                         ,C
SRE       ,Utilities             ,United States and Canada   ,75.5213196389667  ,0.0                 ,50.0            ,72.90418293178182  ,64.0        ,49.4                         ,D
FTE       ,Consumer Discretionary,Europe                     ,100.0             ,50.0                ,50.0            ,90.24476486072369  ,4.0         ,61.6                         ,C
EOG       ,Energy                ,United States and Canada   ,81.9143490871865  ,36.70754716981131   ,50.0            ,91.05497771173849  ,36.0        ,58.7                         ,C
FTNT      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,50.628032467238015 ,0.0         ,55.1                         ,C
OLVAS     ,Consumer Staples      ,Europe                     ,75.391481365487   ,23.474387527839642  ,50.0            ,97.68608136695171  ,12.0        ,51.2                         ,C
AZO       ,Consumer Discretionary,United States and Canada   ,100.0             ,50.0                ,50.0            ,100.0              ,0.0         ,62.5                         ,C
VST       ,Utilities             ,United States and Canada   ,81.77086456471943 ,100.0               ,50.0            ,0.0                ,24.0        ,59.0                         ,C
KRI       ,Consumer Staples      ,Europe                     ,43.48142753095412 ,3.479381443298969   ,50.0            ,98.04265948519799  ,40.0        ,42.4                         ,D
SU        ,Energy                ,United States and Canada   ,76.09171419958365 ,57.3384298443744    ,50.0            ,89.33344958788685  ,4.0         ,57.4                         ,C
BDX       ,Health Care           ,United States and Canada   ,85.62085216889488 ,44.64882943143813   ,50.0            ,73.7166863594591   ,100.0       ,68.6                         ,B
DELIA     ,Consumer Staples      ,Europe                     ,50.0              ,0.0                 ,50.0            ,85.47854785478548  ,0.0         ,35.3                         ,D
ADSK      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,68.49867496255328  ,4.0         ,58.4                         ,C
SNDK      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,94.44622108517216  ,0.0         ,61.7                         ,C
IDXX      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,76.23693037576037  ,0.0         ,58.9                         ,C
TRI       ,Industrials           ,United States and Canada   ,70.78295912492804 ,35.90147783251231   ,50.0            ,93.15250970722444  ,0.0         ,50.6                         ,C
MPLX      ,Energy                ,United States and Canada   ,59.5074812967581  ,24.049268668206313  ,50.0            ,40.01193426971449  ,32.0        ,41.7                         ,D
JHD       ,Industrials           ,Europe                     ,50.0              ,17.459049141030764  ,50.0            ,99.10465286951417  ,4.0         ,42.3                         ,D
F         ,Consumer Discretionary,United States and Canada   ,72.51536621273463 ,79.6577202103762    ,50.0            ,0.0                ,4.0         ,48.6                         ,D
PSX       ,Energy                ,United States and Canada   ,39.06947100063734 ,14.131799163179917  ,50.0            ,74.17221687977111  ,48.0        ,41.6                         ,D
RBW       ,Materials             ,Europe                     ,50.0              ,50.0                ,50.0            ,98.25493171471928  ,0.0         ,49.7                         ,D
VLO       ,Energy                ,United States and Canada   ,70.04706889174155 ,56.57142857142857   ,50.0            ,86.81298138039332  ,16.0        ,57.1                         ,C
